holder_id,household_id,parcel_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s2q01,s2q01a,s2q02,s2q03,s2q04a_1,s2q04a_2,s2q04a_os,s2q04b_1,s2q04b_2,s2q04b_3,s2q04b_4,s2q05,s2q05_os,s2q06,s2q07_1,s2q07_2,s2q08,s2q09_1,s2q09_2,s2q10a,s2q10b,s2q10c,s2q11,s2q11_os,s2q12_1,s2q12_2,s2q12_os,s2q13,s2q14,s2q15a,s2q15b,s2q15c,s2q16,s2q16_os,s2q17
05090208880120204001,050902088801202040,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,40,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,400,,,,4. Luvisol,,2. Fair
05090208880120204001,050902088801202040,2,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,40,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,2000,,,,4. Luvisol,,2. Fair
05090208880120205401,050902088801202054,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,54,1,2. livestock only ,**CONFIDENTIAL**,5,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,400,,,,4. Luvisol,,2. Fair
05090208880120206201,050902088801202062,1,050902088801202,1. RURAL,147.0287912087912,5. SOMALI,09,02,8,88,012,02,62,1,4. none ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,4. Borrowed for Free,,,,,,,,,,,3. Full Year,,1. RELATIVE,,,,,,,,4. Luvisol,,2. Fair
05090208880120206901,050902088801202069,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,69,1,2. livestock only ,**CONFIDENTIAL**,5,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,300,,,,4. Luvisol,,2. Fair
05090208880120208301,050902088801202083,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,83,1,2. livestock only ,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,300,,,,4. Luvisol,,2. Fair
05090208880120209701,050902088801202097,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,97,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,1500,,,,4. Luvisol,,2. Fair
05090208880120209701,050902088801202097,2,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,97,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,2000,,,,4. Luvisol,,2. Fair
05090208880120209701,050902088801202097,3,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,97,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,2000,,,,4. Luvisol,,2. Fair
05090208880120211301,050902088801202113,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,113,1,2. livestock only ,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,2,,1. YES,1,,,,,,,,,,4. No,3000,,,,4. Luvisol,,2. Fair
05090208880120211301,050902088801202113,2,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,113,1,2. livestock only ,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2000,,,,4. Luvisol,,2. Fair
05090208880120212701,050902088801202127,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,127,1,2. livestock only ,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,600,,,,4. Luvisol,,2. Fair
05090208880120214101,050902088801202141,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,141,1,2. livestock only ,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,400,,,,4. Luvisol,,2. Fair
05090208880120214101,050902088801202141,2,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,141,1,2. livestock only ,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1500,,,,4. Luvisol,,2. Fair
05090508880020200901,050905088800202009,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,9,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020200901,050905088800202009,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,9,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020202101,050905088800202021,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,21,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020202101,050905088800202021,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,21,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,2. Fair
05090508880020203301,050905088800202033,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,33,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020203301,050905088800202033,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,33,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,2. Fair
05090508880020204501,050905088800202045,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,45,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020204501,050905088800202045,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,45,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,4. Luvisol,,2. Fair
05090508880020205701,050905088800202057,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,57,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020205701,050905088800202057,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,57,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,4. Luvisol,,2. Fair
05090508880020206901,050905088800202069,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,69,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,,2. NO,,,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020206901,050905088800202069,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,69,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,2. NO,,,,,,,,,,,4. No,0,,,,4. Luvisol,,2. Fair
05090508880020208101,050905088800202081,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,81,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020208101,050905088800202081,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,81,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,4. Luvisol,,2. Fair
05090508880020209301,050905088800202093,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,93,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020209301,050905088800202093,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,93,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,4. Luvisol,,2. Fair
05090508880020210501,050905088800202105,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,105,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020211701,050905088800202117,1,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,117,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,1. Leptosol,,3. Poor
05090508880020211701,050905088800202117,2,050905088800202,1. RURAL,1858.280555555556,5. SOMALI,09,05,8,88,002,02,117,1,2. livestock only ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,0,,,,4. Luvisol,,2. Fair
05090708880090300701,050907088800903007,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,7,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,2. NO,,,1. YES,1,,,,,,,,,,4. No,250,,,,1. Leptosol,,2. Fair
05090708880090301201,050907088800903012,1,050907088800903,1. RURAL,109.8490968801314,5. SOMALI,09,07,8,88,009,03,12,1,4. none ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,8. Other(specify),temert bet gebi weset new minorew,2. NO,,,2. NO,,,,,,,,,,,4. No,3500,,,,1. Leptosol,,3. Poor
05090708880090301601,050907088800903016,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,16,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,2. Gift/Inherited,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2010,,,,1. Leptosol,,3. Poor
05090708880090301801,050907088800903018,1,050907088800903,1. RURAL,109.8490968801314,5. SOMALI,09,07,8,88,009,03,18,1,4. none ,**CONFIDENTIAL**,1,1,2. NO,,,,,,,,8. Other(specify),yemngest sera bota new,2. NO,,,2. NO,,,,,,,,,,,4. No,3000,,,,1. Leptosol,,3. Poor
05090708880090302501,050907088800903025,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,25,1,2. livestock only ,**CONFIDENTIAL**,2,2,2. NO,,,,,,,,8. Other(specify),weha ena star felt a tegodaegnatew new,2. NO,,,2. NO,,,,,,,,,,,4. No,2000,,,,1. Leptosol,,3. Poor
05090708880090303301,050907088800903033,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,33,1,2. livestock only ,**CONFIDENTIAL**,2,2,2. NO,,,,,,,,8. Other(specify),weha ena sar felge balubet bota new mirfut,2. NO,,,2. NO,,,,,,,,,,,4. No,2350,,,,1. Leptosol,,3. Poor
05090708880090304139,050907088800903041,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,41,39,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,5. Moved in Without Permission,,2. NO,,,2. NO,,,,,,,,,,,4. No,2200,,,,1. Leptosol,,3. Poor
05090708880090304901,050907088800903049,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,49,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,8. Other(specify),wena ena sar felge yetgodaegnu mehonachew yetawk,2. NO,,,2. NO,,,,,,,,,,,4. No,3000,,,,1. Leptosol,,3. Poor
05090708880090305701,050907088800903057,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,57,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,8. Other(specify),wehana star f elega eytegodaegu new minorut,2. NO,,,2. NO,,,,,,,,,,,4. No,2700,,,,1. Leptosol,,3. Poor
05090708880090306501,050907088800903065,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,65,1,2. livestock only ,**CONFIDENTIAL**,2,2,2. NO,,,,,,,,8. Other(specify),weha ena sar felega tegodaegntew new,2. NO,,,2. NO,,,,,,,,,,,4. No,2800,,,,1. Leptosol,,3. Poor
05090708880090307301,050907088800903073,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,73,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,8. Other(specify),Kubota bota weha new sar f elega tegazew new yalut,2. NO,,,2. NO,,,,,,,,,,,4. No,3750,,,,1. Leptosol,,3. Poor
05090708880090308101,050907088800903081,1,050907088800903,1. RURAL,854.3818646232439,5. SOMALI,09,07,8,88,009,03,81,1,2. livestock only ,**CONFIDENTIAL**,1,2,2. NO,,,,,,,,8. Other(specify),kebotabota weha ena sar felga migodaegnu nachew,2. NO,,,2. NO,,,,,,,,,,,4. No,3100,,,,1. Leptosol,,3. Poor
06010108880040301701,060101088800403017,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,17,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,8,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2000,,,,5. Mixed type,,2. Fair
06010108880040303701,060101088800403037,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,37,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,6,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,1800,,,,5. Mixed type,,2. Fair
06010108880040305701,060101088800403057,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,57,1,1. crop production only,**CONFIDENTIAL**,1,4,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,1000,,,,5. Mixed type,,2. Fair
06010108880040305701,060101088800403057,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,57,1,1. crop production only,**CONFIDENTIAL**,1,1,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,500,,,,4. Luvisol,,1. Good
06010108880040307701,060101088800403077,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,77,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,6,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,2300,,,,5. Mixed type,,2. Fair
06010108880040309701,060101088800403097,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,7,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,2500,,,,3. Vertisol.,,2. Fair
06010108880040309701,060101088800403097,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,500,,,,1. Leptosol,,1. Good
06010108880040311701,060101088800403117,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,1500,,,,5. Mixed type,,2. Fair
06010108880040311701,060101088800403117,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,3,,1. Granted by Local Leaders,,1. YES,1,3,1. YES,1,3,,,,,,,,,4. No,400,,,,1. Leptosol,,2. Fair
06010108880040313701,060101088800403137,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,137,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2700,,,,1. Leptosol,,2. Fair
06010108880040313701,060101088800403137,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,137,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1000,,,,1. Leptosol,,2. Fair
06010108880040315701,060101088800403157,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,6,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,,,,2. Gift/Inherited,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2500,,,,3. Vertisol.,,1. Good
06010108880040315701,060101088800403157,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,500,,,,3. Vertisol.,,2. Fair
06010108880040317701,060101088800403177,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,12,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,3000,,,,5. Mixed type,,2. Fair
06010108880040317701,060101088800403177,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,400,,,,1. Leptosol,,2. Fair
06010108880040319701,060101088800403197,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,197,1,1. crop production only,**CONFIDENTIAL**,1,3,1. YES,2. CERTIFICATE OF CUSTOMARY OWNERSHIP,,,1,2,,,1. Granted by Local Leaders,,1. YES,1,2,1. YES,1,2,,,,,,,,,4. No,1500,,,,5. Mixed type,,2. Fair
06010308880180200501,060103088801802005,1,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,3,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2000,,,,3. Vertisol.,,2. Fair
06010308880180200501,060103088801802005,2,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,3,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1000,,,,3. Vertisol.,,3. Poor
06010308880180200501,060103088801802005,3,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1500,,,,3. Vertisol.,,2. Fair
06010308880180200501,060103088801802005,4,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1500,,,,3. Vertisol.,,3. Poor
06010308880180200501,060103088801802005,5,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,7. Purchased,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,3000,,,,3. Vertisol.,,3. Poor
06010308880180200501,060103088801802005,6,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,7. Purchased,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,3000,,,,4. Luvisol,,2. Fair
06010308880180200501,060103088801802005,7,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,"2. Yes,all in all sharecropped out ",,,,50,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,1,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1000,,,,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,2,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,500,,,,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,3,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,2000,,,,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,4,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,3000,,,,4. Luvisol,,3. Poor
06010308880180201301,060103088801802013,5,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,1,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,3000,,,,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,6,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,2,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,1000,,,,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,8,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,4,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,5000,,,,4. Luvisol,,2. Fair
06010308880180201301,060103088801802013,9,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,13,1,3. Both livestock and crop production,**CONFIDENTIAL**,1,3,1. YES,1. TITLE DEED,,,1,,,,1. Granted by Local Leaders,,1. YES,1,,1. YES,1,,,,,,,,,,4. No,3000,,,,4. Luvisol,,2. Fair
