household_id,loan_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s15q02b,s15q02b_os,s15q03_1,s15q03_2,s15q04,s15q04_os,s15q05,s15q06a,s15q06b,s15q07,s15q08,s15q09a,s15q09b,s15q10a,s15q10b,s15q10c
060305010100106069,1,060305010100106,2. URBAN,218.2259615384615,6. BENISHANGUL GUMUZ,03,05,1,1,001,06,69,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
070108088800802006,1,070108088800802,1. RURAL,6905.9525,7. SNNP,01,08,8,88,008,02,6,1. RELATIVE,,1,2,12. HOUSE CONSTRUCTION/MAINTENANCES,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,9. MAY,2012,1000,0,1000
070108088800802014,1,070108088800802,1. RURAL,6905.9525,7. SNNP,01,08,8,88,008,02,14,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,3. MONTHLY,2. NO,4. DECEMBER,2012,1140,60,1200
070108088800802022,1,070108088800802,1. RURAL,6905.9525,7. SNNP,01,08,8,88,008,02,22,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,0,300,300
070108088800802054,1,070108088800802,1. RURAL,6905.9525,7. SNNP,01,08,8,88,008,02,54,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2010,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,800,0,800
070108088800802070,1,070108088800802,1. RURAL,6905.9525,7. SNNP,01,08,8,88,008,02,70,7. MICROFINANCE INSTITUTION,,1,,8. WORKING CAPITAL FOR NON-FARM ENTERPRISE,,1,10. JUNE,2010,6. ANNUALLY,2. NO,10. JUNE,2012,7000,0,7000
070110010100205043,1,070110010100205,2. URBAN,3619.93316163846,7. SNNP,01,10,1,1,002,05,43,1. RELATIVE,,1,2,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,3. NOVEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,5000,0,5000
070110010100205063,1,070110010100205,2. URBAN,3619.93316163846,7. SNNP,01,10,1,1,002,05,63,1. RELATIVE,,1,,12. HOUSE CONSTRUCTION/MAINTENANCES,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,10000,0,10000
070110010100205073,1,070110010100205,2. URBAN,3619.93316163846,7. SNNP,01,10,1,1,002,05,73,7. MICROFINANCE INSTITUTION,,1,2,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,5. JANUARY,2011,3. MONTHLY,2. NO,5. JANUARY,2015,50000,1800,51800
070110010100205093,1,070110010100205,2. URBAN,3619.93316163846,7. SNNP,01,10,1,1,002,05,93,7. MICROFINANCE INSTITUTION,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,5. JANUARY,2011,6. ANNUALLY,2. NO,5. JANUARY,2014,0,0,0
070110010100205133,1,070110010100205,2. URBAN,3619.93316163846,7. SNNP,01,10,1,1,002,05,133,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,150,0,150
070110010100205143,1,070110010100205,2. URBAN,3619.93316163846,7. SNNP,01,10,1,1,002,05,143,3. GROCERY/LOCAL MERCHANT,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,3. MONTHLY,1. YES,,,150,0,150
070112088800907009,1,070112088800907,1. RURAL,7042.704034653465,7. SNNP,01,12,8,88,009,07,9,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,2500,0,2500
070112088800907049,1,070112088800907,1. RURAL,7042.704034653465,7. SNNP,01,12,8,88,009,07,49,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,2. OCTOBER,2012,5000,0,5000
070205030100103119,1,070205030100103,2. URBAN,4348.101039636127,7. SNNP,02,05,3,1,001,03,119,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,0,0,0
070210088801703059,1,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,59,4. MONEY LENDER,,4,,11. HEALTH & EDUCATION EXPENDITURE,,,5. JANUARY,2011,6. ANNUALLY,2. NO,5. JANUARY,2012,2000,4000,6000
070210088801703069,1,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,69,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,1500,1500,3000
070211010100614108,1,070211010100614,2. URBAN,3340.771111111111,7. SNNP,02,11,1,1,006,14,108,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,9. MAY,9,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,3000,0,3000
070211010100614116,1,070211010100614,2. URBAN,3340.771111111111,7. SNNP,02,11,1,1,006,14,116,1. RELATIVE,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,10. JUNE,0,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,2000,0,2000
070302088800701036,1,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,36,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,3350,0,3350
070302088800701076,1,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,76,10. SACCOS,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,200,0,200
070305088801101119,1,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,500,0,500
070305088801101119,2,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,5. JANUARY,2012,2000,1000,3000
070407088801207039,1,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,39,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,4. EVERY THREE MONTHS,2. NO,2. OCTOBER,2012,200,0,200
070407088801207081,1,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,81,1. RELATIVE,,1,,9. OTHER (SPECIFY),Personal purpose,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,4. DECEMBER,2012,2500,0,2500
070414088800609022,1,070414088800609,1. RURAL,8755.761205357143,7. SNNP,04,14,8,88,006,09,22,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,1. SEPTEMBER,2011,3. MONTHLY,1. YES,,,150,0,150
070414088800609036,1,070414088800609,1. RURAL,8755.761205357143,7. SNNP,04,14,8,88,006,09,36,1. RELATIVE,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,150,0,150
070420010100106014,1,070420010100106,2. URBAN,4957.606797138047,7. SNNP,04,20,1,1,001,06,14,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,150,0,150
070420010100106048,1,070420010100106,2. URBAN,4957.606797138047,7. SNNP,04,20,1,1,001,06,48,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,150,0,150
070420010100106082,1,070420010100106,2. URBAN,4957.606797138047,7. SNNP,04,20,1,1,001,06,82,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,500,0,500
070420010100106133,1,070420010100106,2. URBAN,4957.606797138047,7. SNNP,04,20,1,1,001,06,133,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,4. DECEMBER,2012,1000,0,1000
070501088800605034,1,070501088800605,1. RURAL,7130.536321138212,7. SNNP,05,01,8,88,006,05,34,1. RELATIVE,,3,,9. OTHER (SPECIFY),Emergency,,3. NOVEMBER,2011,6. ANNUALLY,1. YES,,,250,50,300
070501088800605073,1,070501088800605,1. RURAL,7130.536321138212,7. SNNP,05,01,8,88,006,05,73,1. RELATIVE,,1,,3. PURCHASE INPUTS FOR OTHER CROPS,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,250,0,250
070503088801401009,1,070503088801401,1. RURAL,7533.766363636364,7. SNNP,05,03,8,88,014,01,9,7. MICROFINANCE INSTITUTION,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,3. NOVEMBER,2011,5. EVERY SIX MONTHS,2. NO,3. NOVEMBER,2012,4000,800,4800
070503088801401045,1,070503088801401,1. RURAL,7533.766363636364,7. SNNP,05,03,8,88,014,01,45,7. MICROFINANCE INSTITUTION,,1,2,3. PURCHASE INPUTS FOR OTHER CROPS,,,5. JANUARY,2011,5. EVERY SIX MONTHS,2. NO,3. NOVEMBER,2012,5000,1000,6000
070503088801401117,1,070503088801401,1. RURAL,7533.766363636364,7. SNNP,05,03,8,88,014,01,117,7. MICROFINANCE INSTITUTION,,1,2,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,1. SEPTEMBER,2011,5. EVERY SIX MONTHS,2. NO,3. NOVEMBER,2012,3000,1000,4000
070602088802005142,1,070602088802005,1. RURAL,6603.817078125,7. SNNP,06,02,8,88,020,05,142,7. MICROFINANCE INSTITUTION,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,6. ANNUALLY,2. NO,4. DECEMBER,2013,5000,0,5000
070603010100105182,1,070603010100105,2. URBAN,3183.842386831276,7. SNNP,06,03,1,1,001,05,182,2. NEIGHBOR,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,3. MONTHLY,2. NO,10. JUNE,2011,0,150,150
070606088801009008,1,070606088801009,1. RURAL,5397.088928571429,7. SNNP,06,06,8,88,010,09,8,8. BANK (COMMERCIAL),,1,,5. BUSINESS START-UP CAPITAL,,1,6. FEBRUARY,2011,6. ANNUALLY,1. YES,,,600,0,600
070606088801009039,1,070606088801009,1. RURAL,9575.480357142857,7. SNNP,06,06,8,88,010,09,39,1. RELATIVE,,1,,6. EXPANDING BUSINESS,,1,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,400,0,400
070606088801009057,1,070606088801009,1. RURAL,5397.088928571429,7. SNNP,06,06,8,88,010,09,57,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,1200,0,1200
070606088801009065,1,070606088801009,1. RURAL,5397.088928571429,7. SNNP,06,06,8,88,010,09,65,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,200,200,400
070606088801009075,1,070606088801009,1. RURAL,5397.088928571429,7. SNNP,06,06,8,88,010,09,75,1. RELATIVE,,1,,4. PURCHASE HOUSE/LEASE LAND FOR BUSINESS,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,1200,0,1200
070701010100104038,1,070701010100104,2. URBAN,5103.053283344695,7. SNNP,07,01,1,1,001,04,38,7. MICROFINANCE INSTITUTION,,1,2,8. WORKING CAPITAL FOR NON-FARM ENTERPRISE,,1,10. JUNE,2010,3. MONTHLY,2. NO,10. JUNE,2011,100000,15000,115000
070701010100104134,1,070701010100104,2. URBAN,5103.053283344695,7. SNNP,07,01,1,1,001,04,134,4. MONEY LENDER,,1,,7. PURCHASE NON-FARM INPUTS,,1,9. MAY,2011,4. EVERY THREE MONTHS,2. NO,1. SEPTEMBER,2012,1000,500,1500
070701010100104182,1,070701010100104,2. URBAN,5103.053283344695,7. SNNP,07,01,1,1,001,04,182,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,300,300,600
070701010100104214,1,070701010100104,2. URBAN,5103.053283344695,7. SNNP,07,01,1,1,001,04,214,1. RELATIVE,,1,2,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,3. MONTHLY,1. YES,,,2500,0,2500
070701010100104230,1,070701010100104,2. URBAN,5103.053283344695,7. SNNP,07,01,1,1,001,04,230,7. MICROFINANCE INSTITUTION,,1,,6. EXPANDING BUSINESS,,1,4. DECEMBER,2011,3. MONTHLY,2. NO,4. DECEMBER,2011,30000,3000,33000
070702088802709020,1,070702088802709,1. RURAL,8234.02028846154,7. SNNP,07,02,8,88,027,09,20,2. NEIGHBOR,,1,,7. PURCHASE NON-FARM INPUTS,,1,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,200,0,200
070702088802709116,1,070702088802709,1. RURAL,8234.02028846154,7. SNNP,07,02,8,88,027,09,116,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,3. NOVEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,800,0,800
071003088801004027,1,071003088801004,1. RURAL,8072.498530405407,7. SNNP,10,03,8,88,010,04,27,2. NEIGHBOR,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,150,0,150
071003088801004027,2,071003088801004,1. RURAL,8072.498530405407,7. SNNP,10,03,8,88,010,04,27,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,350,0,350
071003088801004059,1,071003088801004,1. RURAL,8072.498530405407,7. SNNP,10,03,8,88,010,04,59,4. MONEY LENDER,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,3. MONTHLY,2. NO,12. AUGUST,2011,6000,600,6600
071003088801004125,1,071003088801004,1. RURAL,8072.498530405407,7. SNNP,10,03,8,88,010,04,125,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,2300,0,2300
071003088801004141,1,071003088801004,1. RURAL,8072.498530405407,7. SNNP,10,03,8,88,010,04,141,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,300,0,300
071005020100101017,1,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,17,1. RELATIVE,,1,2,10. FOOD/NON-FOOD EXPENDITURE,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,3. NOVEMBER,2012,1500,2600,4100
071005020100101032,1,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,32,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,300,0,300
071005020100101137,1,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,137,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,4. EVERY THREE MONTHS,2. NO,12. AUGUST,2011,3000,500,3500
071005020100101137,2,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,137,5. EMPLOYER,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,8. APRIL,2011,3. MONTHLY,2. NO,2. OCTOBER,2012,1800,0,1800
071005020100101137,3,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,137,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,300,0,300
071005020100101152,1,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,152,2. NEIGHBOR,,1,,9. OTHER (SPECIFY),Paying an employee,,4. DECEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,500,70,570
071005020100101182,1,071005020100101,2. URBAN,4425.064502704952,7. SNNP,10,05,2,1,001,01,182,7. MICROFINANCE INSTITUTION,,1,2,12. HOUSE CONSTRUCTION/MAINTENANCES,,,2. OCTOBER,2011,3. MONTHLY,2. NO,2. OCTOBER,2013,4000,1000,5000
071008088801603136,1,071008088801603,1. RURAL,7847.673295454545,7. SNNP,10,08,8,88,016,03,136,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,400,0,400
071016010100610009,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,9,2. NEIGHBOR,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,3. NOVEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,1500,0,1500
071016010100610020,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,20,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,300,0,300
071016010100610042,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,42,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,250,0,250
071016010100610108,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,108,1. RELATIVE,,1,,9. OTHER (SPECIFY),Mobile purchase,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,300,0,300
071016010100610141,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,141,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,9,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,1700,0,1700
071016010100610152,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,152,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,200,0,200
071016010100610163,1,071016010100610,2. URBAN,2881.688346883469,7. SNNP,10,16,1,1,006,10,163,1. RELATIVE,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,9,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,500,0,500
071104088800912038,1,071104088800912,1. RURAL,6241.918605769231,7. SNNP,11,04,8,88,009,12,38,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,7. MARCH,2011,4. EVERY THREE MONTHS,1. YES,,,200,0,200
071104088800912054,1,071104088800912,1. RURAL,6241.918605769231,7. SNNP,11,04,8,88,009,12,54,2. NEIGHBOR,,2,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,6. ANNUALLY,2. NO,12. AUGUST,2011,500,300,800
071104088800912078,1,071104088800912,1. RURAL,6241.918605769231,7. SNNP,11,04,8,88,009,12,78,2. NEIGHBOR,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,200,0,200
071110010100102055,1,071110010100102,2. URBAN,3920.300286474319,7. SNNP,11,10,1,1,001,02,55,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,10. JUNE,2011,3. MONTHLY,2. NO,11. JULY,2011,3000,0,3000
071110010100102181,1,071110010100102,2. URBAN,3920.300286474319,7. SNNP,11,10,1,1,001,02,181,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,500,0,500
071110010100102220,1,071110010100102,2. URBAN,3920.300286474319,7. SNNP,11,10,1,1,001,02,220,1. RELATIVE,,1,,7. PURCHASE NON-FARM INPUTS,,1,10. JUNE,2011,2. WEEKLY,2. NO,10. JUNE,2011,150,0,150
071110088800906009,1,071110088800906,1. RURAL,7775.233234265736,7. SNNP,11,10,8,88,009,06,9,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,11. JULY,2011,400,0,400
071110088800906065,1,071110088800906,1. RURAL,482.9337412587413,7. SNNP,11,10,8,88,009,06,65,1. RELATIVE,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,200,0,200
071110088800906072,1,071110088800906,1. RURAL,482.9337412587413,7. SNNP,11,10,8,88,009,06,72,10. SACCOS,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,2000,0,2000
071110088800906112,1,071110088800906,1. RURAL,7775.233234265736,7. SNNP,11,10,8,88,009,06,112,1. RELATIVE,,1,,1. PURCHASE HOUSE/LEASE LAND FOR FARMING,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,2500,0,2500
071110088800906140,1,071110088800906,1. RURAL,7775.233234265736,7. SNNP,11,10,8,88,009,06,140,2. NEIGHBOR,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,400,0,400
071201088802507049,1,071201088802507,1. RURAL,8244.861658163265,7. SNNP,12,01,8,88,025,07,49,2. NEIGHBOR,,1,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,6. FEBRUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,500,0,500
071304010100212116,1,071304010100212,2. URBAN,3669.230503795721,7. SNNP,13,04,1,1,002,12,116,1. RELATIVE,,1,,10. FOOD/NON-FOOD EXPENDITURE,,,10. JUNE,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,2000,0,2000
071304010100212127,1,071304010100212,2. URBAN,3669.230503795721,7. SNNP,13,04,1,1,002,12,127,1. RELATIVE,,1,,11. HEALTH & EDUCATION EXPENDITURE,,,1. SEPTEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,13. PAGUME,2013,1200,1200,2400
071304010100212149,1,071304010100212,2. URBAN,3669.230503795721,7. SNNP,13,04,1,1,002,12,149,1. RELATIVE,,2,,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,3. NOVEMBER,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,1000,0,1000
071308010100210060,1,071308010100210,2. URBAN,3261.075779727096,7. SNNP,13,08,1,1,002,10,60,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,20150,0,20150
071502088801308064,1,071502088801308,1. RURAL,7947.326289682541,7. SNNP,15,02,8,88,013,08,64,1. RELATIVE,,1,2,11. HEALTH & EDUCATION EXPENDITURE,,,9. MAY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,10. JUNE,2011,300,60,360
071502088801308078,1,071502088801308,1. RURAL,7947.326289682541,7. SNNP,15,02,8,88,013,08,78,1. RELATIVE,,1,2,2. PURCHASE AGRICULTURAL INPUTS FOR FOOD CROP,,,8. APRIL,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,1. SEPTEMBER,2012,0,0,0
071502088801308134,1,071502088801308,1. RURAL,7947.326289682541,7. SNNP,15,02,8,88,013,08,134,1. RELATIVE,,1,2,3. PURCHASE INPUTS FOR OTHER CROPS,,,7. MARCH,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,2. NO,12. AUGUST,2011,1000,150,1150
071504088803610069,1,071504088803610,1. RURAL,6470.441981981982,7. SNNP,15,04,8,88,036,10,69,1. RELATIVE,,1,2,9. OTHER (SPECIFY),Funeral service,,5. JANUARY,2011,7. 1 TIME LUMP SUM/ONLY WHEN I GET CASH,1. YES,,,0,0,0
