household_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s8q01,s8q02a,s8q02b,s8q02c,s8q02d,s8q02e,s8q02f,s8q02g,s8q02h,s8q03a,s8q03b,s8q04,s8q05a,s8q05b,s8q05c,s8q06,s8q07__1,s8q07__2,s8q07__3,s8q07__4,s8q07__5,s8q07__6,s8q07__7,s8q07__8,s8q07__9,s8q07__10,s8q07__11,s8q07__12,s8q07__13,s8q07__14,s8q08_1,s8q08_2,s8q08_3,s8q08_os
140813010801344083,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,83,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344096,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,96,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344109,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,109,1. YES,7,7,7,7,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11. OTHER (SPECIFY),,,lack of jobs/ Unemployment
140813010801344122,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,122,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344148,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,148,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344161,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,161,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344174,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,174,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344187,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,187,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140813010801344200,140813010801344,2. URBAN,1319.925155925156,14. ADDIS ABABA,08,13,1,8,013,44,200,2. NO,0,7,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11. OTHER (SPECIFY),,,lack of jobs/ Unemployment
140901010900115001,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,1,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115002,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,2,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115014,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,14,2. NO,0,0,0,0,0,0,0,0,4,6,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
140901010900115015,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,15,1. YES,2,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115040,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,40,1. YES,3,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115044,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,44,1. YES,2,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115053,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,53,2. NO,0,0,2,0,2,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,,
140901010900115066,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,66,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115079,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,79,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115092,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,92,1. YES,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115131,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,131,1. YES,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115144,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,144,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115157,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,157,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115170,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,170,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900115183,140901010900115,2. URBAN,1240.0078125,14. ADDIS ABABA,09,01,1,9,001,15,183,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128009,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,9,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128019,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,19,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128029,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,29,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128039,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,39,1. YES,5,3,2,5,3,2,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,11. OTHER (SPECIFY),,lack of jobs/ Unemployment
140901010900128049,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,49,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128059,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,59,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128069,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,69,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128079,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,79,2. NO,0,0,0,0,0,0,0,0,4,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128089,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,89,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128099,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,99,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128109,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,109,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128119,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,119,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128129,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,129,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128139,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,139,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140901010900128149,140901010900128,2. URBAN,1317.32004048583,14. ADDIS ABABA,09,01,1,9,001,28,149,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263004,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,4,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263007,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,7,1. YES,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263017,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,17,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263027,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,27,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263037,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,37,2. NO,0,0,0,0,0,0,0,0,,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263047,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,47,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263057,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,57,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263067,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,67,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263087,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,87,2. NO,0,0,0,0,0,0,0,0,,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263097,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,97,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263107,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,107,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263117,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,117,2. NO,0,0,0,0,0,0,0,0,,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263127,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,127,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263137,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,137,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140902010900263147,140902010900263,2. URBAN,1324.83977086743,14. ADDIS ABABA,09,02,1,9,002,63,147,2. NO,0,0,0,0,0,0,0,0,3,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503007,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,7,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503016,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,16,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503026,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,26,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503034,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,34,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503043,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,43,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503052,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,52,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503061,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,61,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503070,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,70,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503079,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,79,2. NO,0,0,0,0,0,0,0,0,3,5,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
140905010900503088,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,88,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503097,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,97,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503106,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,106,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503115,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,115,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503124,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,124,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140905010900503133,140905010900503,2. URBAN,1199.463854606932,14. ADDIS ABABA,09,05,1,9,005,03,133,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663003,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,3,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663012,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,12,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663021,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,21,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663030,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,30,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663039,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,39,1. YES,7,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663048,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,48,2. NO,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663057,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,57,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663066,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,66,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663075,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,75,1. YES,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663093,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,93,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663102,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,102,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663111,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,111,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663120,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,120,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663129,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,129,1. YES,7,7,5,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140906010900663138,140906010900663,2. URBAN,1098.837692307692,14. ADDIS ABABA,09,06,1,9,006,63,138,1. YES,7,7,7,5,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935005,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,5,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935014,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,14,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935034,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,34,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935044,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,44,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935054,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,54,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935064,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,64,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935074,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,74,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935085,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,85,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935094,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,94,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935104,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,104,1. YES,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935114,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,114,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935124,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,124,2. NO,2,4,4,3,3,5,2,1,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,,
140909010900935134,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,134,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935145,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,145,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140909010900935154,140909010900935,2. URBAN,1190.215529753266,14. ADDIS ABABA,09,09,1,9,009,35,154,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140911010901147002,140911010901147,2. URBAN,1235.820168855534,14. ADDIS ABABA,09,11,1,9,011,47,2,2. NO,0,2,2,2,3,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11. OTHER (SPECIFY),,,Due to increase cost of children school
140911010901147013,140911010901147,2. URBAN,1235.820168855534,14. ADDIS ABABA,09,11,1,9,011,47,13,2. NO,0,0,0,0,0,0,0,0,4,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140911010901147024,140911010901147,2. URBAN,1235.820168855534,14. ADDIS ABABA,09,11,1,9,011,47,24,1. YES,6,6,5,5,6,0,0,0,3,4,2. NO,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,1. YES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,9. MARKET VERY FAR FROM THE VILLAGE,11. OTHER (SPECIFY),Increased cost of living
140911010901147035,140911010901147,2. URBAN,1235.820168855534,14. ADDIS ABABA,09,11,1,9,011,47,35,2. NO,0,0,0,0,0,0,0,0,4,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
140911010901147046,140911010901147,2. URBAN,1235.820168855534,14. ADDIS ABABA,09,11,1,9,011,47,46,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
