"household_id","ea_id","saq14","pw_w4","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","saq09","saq11","saq12","saq13","saq17","saq18","InterviewStart","saq21"
"070410088800810098","070410088800810",1,6841.41088785047,7,"04","10",8,88,"008","10",98,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","##N/A##","**CONFIDENTIAL**"
"070414088800609008","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",8,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T06:44:27","**CONFIDENTIAL**"
"070414088800609022","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",22,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T13:29:29","**CONFIDENTIAL**"
"070414088800609036","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",36,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T06:45:16","**CONFIDENTIAL**"
"070414088800609050","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",50,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T13:20:44","**CONFIDENTIAL**"
"070414088800609064","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",64,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T13:06:53","**CONFIDENTIAL**"
"070414088800609078","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",78,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-06T10:54:22","**CONFIDENTIAL**"
"070414088800609092","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",92,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T14:34:05","**CONFIDENTIAL**"
"070414088800609106","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",106,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T14:36:51","**CONFIDENTIAL**"
"070414088800609120","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",120,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T12:19:59","**CONFIDENTIAL**"
"070414088800609134","070414088800609",1,8755.76120535714,7,"04","14",8,88,"006","09",134,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T07:10:09","**CONFIDENTIAL**"
"070418088801803011","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",11,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T09:35:38","**CONFIDENTIAL**"
"070418088801803027","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",27,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T09:54:44","**CONFIDENTIAL**"
"070418088801803043","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",43,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T14:06:48","**CONFIDENTIAL**"
"070418088801803059","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",59,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T15:24:37","**CONFIDENTIAL**"
"070418088801803075","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",75,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T09:05:54","**CONFIDENTIAL**"
"070418088801803091","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",91,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T10:31:19","**CONFIDENTIAL**"
"070418088801803107","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",107,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T11:18:18","**CONFIDENTIAL**"
"070418088801803123","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",123,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T12:12:08","**CONFIDENTIAL**"
"070418088801803139","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",139,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T09:23:42","**CONFIDENTIAL**"
"070418088801803155","070418088801803",1,7280.37161144578,7,"04","18",8,88,"018","03",155,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-27T08:18:48","**CONFIDENTIAL**"
"070420010100106014","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",14,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T10:13:35","**CONFIDENTIAL**"
"070420010100106031","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",31,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T09:43:24","**CONFIDENTIAL**"
"070420010100106048","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",48,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T09:22:20","**CONFIDENTIAL**"
"070420010100106065","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",65,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-05T08:01:10","**CONFIDENTIAL**"
"070420010100106082","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",82,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T08:59:14","**CONFIDENTIAL**"
"070420010100106099","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",99,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T15:28:56","**CONFIDENTIAL**"
"070420010100106116","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",116,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T13:11:35","**CONFIDENTIAL**"
"070420010100106133","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",133,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T11:40:17","**CONFIDENTIAL**"
"070420010100106150","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",150,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-05T09:14:28","**CONFIDENTIAL**"
"070420010100106167","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",167,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T08:45:49","**CONFIDENTIAL**"
"070420010100106184","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",184,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T14:50:27","**CONFIDENTIAL**"
"070420010100106201","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",201,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T11:05:05","**CONFIDENTIAL**"
"070420010100106218","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",218,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T15:12:05","**CONFIDENTIAL**"
"070420010100106235","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",235,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-03T12:46:56","**CONFIDENTIAL**"
"070420010100106252","070420010100106",2,4957.60679713805,7,"04","20",1,1,"001","06",252,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-05T10:33:02","**CONFIDENTIAL**"
"070501088800605010","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",10,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T07:44:24","**CONFIDENTIAL**"
"070501088800605022","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",22,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T11:07:57","**CONFIDENTIAL**"
"070501088800605034","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",34,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T07:14:24","**CONFIDENTIAL**"
"070501088800605047","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",47,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T14:43:08","**CONFIDENTIAL**"
"070501088800605059","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",59,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-01T10:12:16","**CONFIDENTIAL**"
"070501088800605073","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",73,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T12:12:10","**CONFIDENTIAL**"
"070501088800605085","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",85,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T07:05:01","**CONFIDENTIAL**"
"070501088800605097","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",97,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T10:58:23","**CONFIDENTIAL**"
"070501088800605109","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",109,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T18:51:33","**CONFIDENTIAL**"
"070501088800605121","070501088800605",1,7130.53632113821,7,"05","01",8,88,"006","05",121,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T16:12:09","**CONFIDENTIAL**"
"070503088801401009","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",9,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T07:27:31","**CONFIDENTIAL**"
"070503088801401021","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",21,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T08:19:43","**CONFIDENTIAL**"
"070503088801401033","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",33,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-09T04:48:28","**CONFIDENTIAL**"
"070503088801401045","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",45,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T08:51:53","**CONFIDENTIAL**"
"070503088801401057","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",57,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T10:32:05","**CONFIDENTIAL**"
"070503088801401069","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",69,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T07:42:48","**CONFIDENTIAL**"
"070503088801401081","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",81,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T07:04:06","**CONFIDENTIAL**"
"070503088801401093","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",93,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T04:10:17","**CONFIDENTIAL**"
"070503088801401105","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",105,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T04:53:25","**CONFIDENTIAL**"
"070503088801401117","070503088801401",1,7533.76636363636,7,"05","03",8,88,"014","01",117,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T05:39:03","**CONFIDENTIAL**"
"070602088802005010","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",10,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-05T21:56:10","**CONFIDENTIAL**"
"070602088802005024","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",24,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T19:21:05","**CONFIDENTIAL**"
"070602088802005039","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",39,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-06T01:08:54","**CONFIDENTIAL**"
"070602088802005050","070602088802005",1,1294.86609375,7,"06","02",8,88,"020","05",50,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-06T22:45:36","**CONFIDENTIAL**"
"070602088802005058","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",58,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-06T01:44:03","**CONFIDENTIAL**"
"070602088802005072","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",72,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T22:01:05","**CONFIDENTIAL**"
"070602088802005086","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",86,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-06T03:22:35","**CONFIDENTIAL**"
"070602088802005100","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",100,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T09:41:12","**CONFIDENTIAL**"
"070602088802005114","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",114,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-09T22:36:09","**CONFIDENTIAL**"
"070602088802005128","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",128,9,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T21:41:25","**CONFIDENTIAL**"
"070602088802005142","070602088802005",1,6603.817078125,7,"06","02",8,88,"020","05",142,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T02:50:03","**CONFIDENTIAL**"
"070603010100105018","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",18,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T09:43:22","**CONFIDENTIAL**"
"070603010100105034","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",34,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T09:27:53","**CONFIDENTIAL**"
"070603010100105050","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",50,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T09:22:21","**CONFIDENTIAL**"
"070603010100105068","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",68,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T10:55:55","**CONFIDENTIAL**"
"070603010100105082","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",82,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T11:28:12","**CONFIDENTIAL**"
"070603010100105099","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",99,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T14:02:54","**CONFIDENTIAL**"
"070603010100105119","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",119,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T15:42:09","**CONFIDENTIAL**"
"070603010100105136","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",136,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T15:16:43","**CONFIDENTIAL**"
"070603010100105165","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",165,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T10:11:25","**CONFIDENTIAL**"
"070603010100105182","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",182,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T10:09:58","**CONFIDENTIAL**"
"070603010100105203","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",203,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T16:48:35","**CONFIDENTIAL**"
"070603010100105230","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",230,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T12:23:15","**CONFIDENTIAL**"
"070603010100105249","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",249,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T14:40:11","**CONFIDENTIAL**"
"070603010100105265","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",265,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T15:33:12","**CONFIDENTIAL**"
"070603010100105283","070603010100105",2,3183.84238683128,7,"06","03",1,1,"001","05",283,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T16:17:48","**CONFIDENTIAL**"
"070606088801009008","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",8,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T11:06:53","**CONFIDENTIAL**"
"070606088801009019","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",19,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T13:10:09","**CONFIDENTIAL**"
"070606088801009035","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",35,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T08:49:11","**CONFIDENTIAL**"
"070606088801009039","070606088801009",1,9575.48035714286,7,"06","06",8,88,"010","09",39,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T13:45:43","**CONFIDENTIAL**"
"070606088801009049","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",49,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T11:13:35","**CONFIDENTIAL**"
"070606088801009057","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",57,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-27T11:10:11","**CONFIDENTIAL**"
"070606088801009065","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",65,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T07:31:54","**CONFIDENTIAL**"
"070606088801009075","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",75,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T13:01:12","**CONFIDENTIAL**"
"070606088801009083","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",83,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T15:44:19","**CONFIDENTIAL**"
"070606088801009091","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",91,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T15:32:05","**CONFIDENTIAL**"
"070606088801009101","070606088801009",1,5397.08892857143,7,"06","06",8,88,"010","09",101,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T14:50:09","**CONFIDENTIAL**"
"070606088801009121","070606088801009",1,9575.48035714286,7,"06","06",8,88,"010","09",121,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-27T13:22:57","**CONFIDENTIAL**"
"070610088800907006","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",6,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T09:12:34","**CONFIDENTIAL**"
"070610088800907014","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",14,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T09:12:06","**CONFIDENTIAL**"
"070610088800907022","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",22,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T15:57:57","**CONFIDENTIAL**"
"070610088800907030","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",30,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T11:11:41","**CONFIDENTIAL**"
"070610088800907038","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",38,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T09:07:33","**CONFIDENTIAL**"
"070610088800907046","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",46,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T12:58:29","**CONFIDENTIAL**"
"070610088800907054","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",54,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T09:05:51","**CONFIDENTIAL**"
"070610088800907062","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",62,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-28T15:20:25","**CONFIDENTIAL**"
"070610088800907070","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",70,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T10:24:05","**CONFIDENTIAL**"
"070610088800907078","070610088800907",1,4522.9125528169,7,"06","10",8,88,"009","07",78,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-04T13:49:52","**CONFIDENTIAL**"
"070610088800907092","070610088800907",1,3890.67746478873,7,"06","10",8,88,"009","07",92,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T16:04:08","**CONFIDENTIAL**"
"070610088800907100","070610088800907",1,3890.67746478873,7,"06","10",8,88,"009","07",100,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T16:32:23","**CONFIDENTIAL**"
