household_id,ii4_resp_id,phw1,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,bi_locchange,bi_same_hhh,kn1_heard,kn2_meas_handwash,kn2_meas_handshake,kn2_meas_maskglove,kn2_meas_travel,kn2_meas_stayhome,kn2_meas_gatherings,kn2_meas_distance,kn2_meas_facetouch,kn3_gov,kn3_gov_1,kn3_gov_2,kn3_gov_3,kn3_gov_4,kn3_gov_5,kn3_gov_6,kn3_gov_7,kn3_gov_8,kn3_gov_9,kn3_gov_10,kn3_gov_11,kn3_gov_12,kn3_gov_0,kn3_gov__98,kn3_gov__99,kn3_gov__96,kn3_gov_other,bh1_handwash,bh2_handshake,bh3_gatherings,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_sch_girls,ac4_sch_boys,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type__96,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi7_outoffood,fi8_hungrynoteat,fi6_noteatfullday,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
140712010701250006,2,1021.8169555664062,Urban,50,6,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T13:56:56Z,2020-05-02T14:17:46Z,Male,67,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 10 11 12,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,,1,Yes,1 3 5,Yes,No,Yes,No,Yes,No,No,No,,No,,,,No,Yes,Education and Health,,Employee (NGO/Intl Organization),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:2ab3a100-4e2f-4f6e-85c2-d8baa56b49ac
140712010701250015,5,1117.80859375,Urban,50,15,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T14:19:39Z,2020-05-02T14:43:18Z,Female,60,Round 1 (Baseline),1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 8 10 11 12,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,1,,Yes,3 5,No,No,Yes,No,Yes,No,No,No,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,Yes,Temporarily absent,,Industry/manufacturing,,Employee (Private Sector),,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Yes,Related to coronavirus,No,,No,,Yes,Reduced,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:01bf74b2-9bc7-47d7-96cc-ba6b6e92dd49
140712010701250024,1,947.576171875,Urban,50,24,2,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-11T15:58:40Z,2020-05-11T19:51:22Z,Male,28,Round 1 (Baseline),1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,Yes,Yes,,,No,No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:fd928a84-3bf6-4de6-bd14-a64327d3b328
140712010701250033,2,947.576171875,Urban,50,33,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-11T16:14:46Z,2020-05-11T19:51:26Z,Male,26,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 12,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f22b149e-8e04-4ce4-ac4d-d1947782f45b
140712010701250051,1,947.576171875,Urban,50,51,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-04T15:54:25Z,2020-05-04T20:14:32Z,Male,33,Round 1 (Baseline),3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1 4 10 11 12,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,Other services (specify),Banking/Finance/Realty/Insurance,Self-Employed,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:833635e9-96c5-475d-9169-e5967e3606a4
140712010701250060,1,1117.80859375,Urban,50,60,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T14:44:17Z,2020-05-02T15:17:10Z,Male,36,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1 4 10 11 12,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:a69360d0-2b6d-4c74-885b-6a5bf8c80283
140712010701250069,1,947.576171875,Urban,50,69,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-04T12:59:43Z,2020-05-04T13:31:07Z,Female,48,Round 1 (Baseline),3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 10 11 12,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:b5f6b950-b8e4-4771-acae-ff6d1f77b06a
140712010701250078,2,1021.8169555664062,Urban,50,78,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T15:19:53Z,2020-05-02T15:42:31Z,Male,31,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 10 11 12,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,1,Yes,1 2 5,Yes,Yes,No,No,Yes,No,No,No,,Yes,Yes,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,7 10,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:51358a0c-2c17-4ae6-8d65-db527d6fd006
140712010701250087,1,1021.8169555664062,Urban,50,87,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T16:02:03Z,2020-05-02T16:23:34Z,Male,37,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 10 11 12,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,1,Yes,2 3 5,No,Yes,Yes,No,Yes,No,No,No,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:ea8336bf-2409-4751-9efd-e94e2aecce08
140712010701250105,1,1021.8169555664062,Urban,50,105,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T14:11:07Z,2020-05-03T13:21:35Z,Male,31,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Private Sector),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:c27198bb-8511-4c56-9989-32811ae6ef02
140712010701250114,1,947.576171875,Urban,50,114,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T14:55:37Z,2020-05-03T13:21:48Z,Male,59,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,,1,Yes,3,No,No,Yes,No,No,No,No,No,,Yes,Yes,,,No,No,,,,,,,.,Yes,,,Public administration (government),,Employee (NGO/Intl Organization),,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:416cfba7-ec17-4f85-a854-059aea6e1a23
140712010701250123,1,1021.8169555664062,Urban,50,123,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-02T15:15:10Z,2020-05-03T13:21:56Z,Male,37,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 10 12,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,1,,Yes,2 5,No,Yes,No,No,Yes,No,No,No,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:798b3a22-b626-496f-b590-5b41fcf97fff
140712010701250132,1,1021.8169555664062,Urban,50,132,1,Addis Ababa,7,12,1,7,12,140712010701250,2020-05-04T09:05:07Z,2020-05-04T18:53:37Z,Male,38,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 4 10,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Private Sector),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:dbc26b72-d31d-471d-9774-ab57d4feaee5
140712010701264014,1,1725.6170654296875,Urban,64,14,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-04T09:43:40Z,2020-05-04T18:53:40Z,Male,22,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Construction,,Employee (Private Sector),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:ec3f5908-0e87-4af1-8815-37029826b8c4
140712010701264030,2,1957.8812255859375,Urban,64,30,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-04T09:58:29Z,2020-05-04T18:53:41Z,Male,26,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,.,Yes,Temporarily absent,,Construction,,Casual Worker,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Yes,Related to coronavirus,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:9c1c48d0-833f-41a0-9077-c37a5bd739cc
140712010701264046,1,1957.8812255859375,Urban,64,46,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-04T09:25:59Z,2020-05-04T18:53:38Z,Male,27,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,No,Decrease in regular income,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,Construction,,Casual Worker,,No,Lost former job/work because of Coronavirus,.,,,,Construction,,Casual Worker,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:cdf6459f-1137-4413-9553-83634d583619
140712010701264062,1,1577.4298095703125,Urban,64,62,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-02T15:27:00Z,2020-05-03T13:22:10Z,Male,54,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,2,,No,,,,,,,,,,,Yes,Yes,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,uuid:f95e6a4a-0e06-49b7-948d-4bf002bb0c67
140712010701264078,1,2300.777099609375,Urban,64,78,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-02T16:04:16Z,2020-05-03T13:22:21Z,Female,30,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,1,1,No,,,,,,,,,,,No,,,,No,Yes,"Restaurants, hotels, bars, cafes",,Employee (Private Sector),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,1,Yes,No,No,No,No,No,No,,300,No,Religious Organization,,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,uuid:e22d1c07-03da-45eb-b8a1-c5127a661f6e
140712010701264094,1,1957.8812255859375,Urban,64,94,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-02T16:20:21Z,2020-05-03T13:22:28Z,Male,52,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,1,1,No,,,,,,,,,,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:2e58aa5c-6ebc-422b-a325-bbcd53665c40
140712010701264110,1,1462.82080078125,Urban,64,110,1,Addis Ababa,7,12,1,7,12,140712010701264,2020-05-02T14:36:16Z,2020-05-02T17:13:21Z,Female,37,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 3 4 6 8 10 11 12,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,1,,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,Yes,Increased,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:07fa1b9c-c32c-4e38-b739-564916e97701
