household_id,phw5,cs4_sector,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_subcityid,cs3b_kebeleid,ea_id,key,cs_startdate,cs_submissiondate,cs3c_cityid,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ls1_livestock,ls2_type,ls2_type_1,ls2_type_2,ls2_type_3,ls2_type_4,ls2_type_5,ls2_type_6,ls2_type__96,ls2_type_other,ls3_covid,ls4_covid_impact,ls4_covid_impact_1,ls4_covid_impact_2,ls4_covid_impact_3,ls4_covid_impact_4,ls4_covid_impact__96,ls4_covid_impact_other,ls5_usual,ls6_revenue_chg,ls7_since_covid,ls8_because_covid,ls9_sell_able,ls10_sell_cond,ls11_sell_price,ls12_sell_notable,ls12_sell_notable_1,ls12_sell_notable_2,ls12_sell_notable_3,ls12_sell_notable_4,ls12_sell_notable_5,ls12_sell_notable_6,ls12_sell_notable__96,ls12_sell_notable_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident
140712010701264094,2175.72802734375,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:b8e7111a-9bb6-4be3-a77e-2306fca72bd6,2020-08-31T10:39:38Z,2020-08-31T14:46:51Z,1,64,94,1,Male,52,Round 5,1,1,1,Male,52,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,Yes,Yes,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264110,1524.84814453125,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:f46c986c-ed4c-4154-8e36-edb2248ef540,2020-09-01T11:19:09Z,2020-09-01T10:10:49Z,1,64,110,1,Female,37,Round 5,1,1,1,Female,37,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,Yes,Increased,No,,Yes,Increased,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,1,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264126,1680.28466796875,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:0722ce71-fbeb-40dd-b53b-d6270e07b97e,2020-09-01T12:07:57Z,2020-09-01T10:10:52Z,1,64,126,1,Female,50,Round 5,1,1,1,Female,50,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, has a farm but did not work",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264142,1873.1817626953125,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:f6b19945-fa72-47c3-a52e-d0aa43eb605b,2020-09-09T11:24:31Z,2020-09-09T16:15:04Z,1,64,142,1,Male,32,Round 5,2,1,2,Female,22,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264158,1680.28466796875,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:e3f05c9e-2c46-4cce-9e46-d67f9d7d1ab5,2020-09-08T09:46:13Z,2020-09-08T07:53:50Z,1,64,158,1,Female,39,Round 5,1,1,5,Male,28,Sister/Brother,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Construction,,Casual Worker,,,,,No,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,Yes,Reduced,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,9 11,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264190,1873.1817626953125,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:244ce854-4b95-4f7e-964c-8ace9e1d898a,2020-09-01T11:39:51Z,2020-09-01T10:10:50Z,1,64,190,1,Male,27,Round 5,1,1,1,Male,27,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,Yes,Construction,,Employer,,Yes,,,Yes,,,Construction,,Employer,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,6,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264206,2175.72802734375,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:a9a4ebb7-54ac-405c-bce1-8fac1cc9765b,2020-09-03T12:54:53Z,2020-09-03T15:13:37Z,1,64,206,1,Female,65,Round 5,1,1,2,Male,24,Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,No,Decrease in regular income,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,No,Lack of money,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Reduced,2 9 10,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,No,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264222,1680.28466796875,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:ed3c353a-3e34-4079-b7e4-9146fcfa40f9,2020-09-06T09:25:48Z,2020-09-06T07:40:09Z,1,64,222,1,Female,27,Round 5,3,1,1,Female,27,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140712010701264238,1680.28466796875,Urban,Addis Ababa,7,12,7,12,140712010701264,uuid:9cd0dcf4-3ca3-4d4e-969a-07abe65c7c4c,2020-09-03T09:27:06Z,2020-09-03T11:06:40Z,1,64,238,1,Male,60,Round 5,1,1,1,Male,60,Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140713010701371005,1601.4676513671875,Urban,Addis Ababa,7,13,7,13,140713010701371,uuid:28fa2d90-acb8-441d-940c-a451e621a9d7,2020-09-03T10:26:43Z,2020-09-03T10:59:58Z,1,71,5,1,Male,40,Round 5,1,1,1,Male,40,Head,Yes,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,2,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,Yes,,,Yes,,,Agriculture,,Self-Employed,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140713010701371025,1453.322265625,Urban,Addis Ababa,7,13,7,13,140713010701371,uuid:fa263ed2-3164-4b11-b8d3-668869ff7c0a,2020-09-07T10:41:45Z,2020-09-07T08:13:56Z,1,71,25,1,Male,37,Round 5,1,1,8,Female,30,Son/Daughter,Yes,Yes,,,No,Decrease in regular income,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Construction,,Employee (Private Sector),,Yes,,,Yes,,,Construction,,Employee (Private Sector),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140713010701371055,1601.4676513671875,Urban,Addis Ababa,7,13,7,13,140713010701371,uuid:7712a8f2-446d-41b4-840e-999d180a9a8e,2020-09-04T09:31:12Z,2020-09-04T06:43:29Z,1,71,55,1,Male,40,Round 5,1,1,2,Female,35,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,2 3,No,Yes,Yes,No,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Don't Know,Don't Know,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140713010701371105,1601.4676513671875,Urban,Addis Ababa,7,13,7,13,140713010701371,uuid:3fde5398-d16d-4423-a6fe-2a63fced4341,2020-09-03T09:49:47Z,2020-09-03T13:13:30Z,1,71,105,2,Male,35,Round 5,1,1,1,Female,24,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,No,Decrease in regular income,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140713010701371115,1601.4676513671875,Urban,Addis Ababa,7,13,7,13,140713010701371,uuid:29286a20-b767-4d0f-8741-712362366dc7,2020-09-02T15:15:12Z,2020-09-02T13:59:00Z,1,71,115,1,Male,61,Round 5,1,1,1,Male,61,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Construction,,Employee (Private Sector),,Yes,,,Yes,,,Construction,,Employee (Private Sector),,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140713010701371125,1453.322265625,Urban,Addis Ababa,7,13,7,13,140713010701371,uuid:f7c0f20d-1aca-418d-b30a-182477c2884c,2020-09-02T14:12:54Z,2020-09-02T13:58:01Z,1,71,125,1,Male,62,Round 5,1,1,1,Male,62,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140801010800119007,1533.1124267578125,Urban,Addis Ababa,8,1,8,1,140801010800119,uuid:dbcdbe12-c52f-49e3-9b4f-f29b70f69306,2020-09-01T10:33:44Z,2020-09-01T15:15:52Z,1,19,7,1,Female,38,Round 5,1,1,1,Female,38,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140801010800119017,1709.1141357421875,Urban,Addis Ababa,8,1,8,1,140801010800119,uuid:bafda9f0-d977-4d00-a113-29c66fc2c3eb,2020-08-29T05:10:29Z,2020-08-31T15:16:13Z,1,19,17,2,Male,42,Round 5,1,1,1,Female,35,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 3,Yes,No,Yes,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Seasonal/casual worker,,Construction,,Employee (Private Sector),,,,,,No,No,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140801010800119037,1985.1610107421875,Urban,Addis Ababa,8,1,8,1,140801010800119,uuid:124090a0-4209-4c36-aa08-1695c3fc7071,2020-08-31T11:26:27Z,2020-08-31T15:50:10Z,1,19,37,1,Female,60,Round 5,3,1,1,Female,60,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,No,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
140801010800119047,1709.1141357421875,Urban,Addis Ababa,8,1,8,1,140801010800119,uuid:40f83647-a39b-437d-88a4-6b3a3d1ce139,2020-08-31T10:11:44Z,2020-08-31T15:47:05Z,1,19,47,1,Male,55,Round 5,1,1,1,Male,55,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,3,No,No,Yes,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,,,No,No,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident
