key,household_id,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash_freq,bh2_mask_freq,bh3_cov_fear,bh4_cov_fin,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag1a_crops_plan,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,ag8_travel_norm,ag9_travel_curr,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,phw3
uuid:a8c7bfb4-976e-4651-84d2-daefe3351505,150101010100807173,150101010100807,2020-06-17T11:25:48Z,2020-06-17T23:27:19Z,Dire Dawa,1,1,1,1,8,Urban,7,173,1,Female,35,Round 3,1,1,1,Female,35,Head,Yes,All of the time,All of the time,Not worried at all,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employer,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Yes,Related to coronavirus,No,,No,,Yes,Reduced,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1,No,Yes,No,No,No,No,No,,700,No,Government,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,388.7386169433594
uuid:a7fd162c-48e2-4e47-8210-a45305ab73a1,150101010100807191,150101010100807,2020-06-24T11:34:37Z,2020-06-24T18:27:59Z,Dire Dawa,1,1,1,1,8,Urban,7,191,1,Male,63,Round 3,1,1,1,Male,63,Head,Yes,All of the time,All of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,388.7386169433594
uuid:162adbfc-0201-402f-aa22-7a44d3bb66fb,150101010100807263,150101010100807,2020-06-16T14:56:17Z,2020-06-16T23:30:32Z,Dire Dawa,1,1,1,1,8,Urban,7,263,1,Male,42,Round 3,1,1,1,Male,42,Head,Yes,All of the time,All of the time,Not worried at all,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,357.6399841308594
uuid:778bfa1f-3f7f-4748-94da-b8110648a553,150101010100822016,150101010100822,2020-06-17T15:36:33Z,2020-06-17T23:27:21Z,Dire Dawa,1,1,1,1,8,Urban,22,16,1,Male,30,Round 3,1,1,2,Female,28,Spouse,Yes,All of the time,All of the time,Very worried,A moderate threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Increased,Yes,Stayed the same,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,286.825927734375
uuid:c972cccb-63a3-42d6-af0c-6f26ef7b0ea3,150101010100822055,150101010100822,2020-06-10T12:04:08Z,2020-06-11T03:11:23Z,Dire Dawa,1,1,1,1,8,Urban,22,55,1,Female,30,Round 3,1,1,1,Female,30,Head,Yes,All of the time,About half of the time,Somewhat worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,260.6351013183594
uuid:d28a5894-7e61-439c-b63b-50de254231e8,150101010100822094,150101010100822,2020-06-09T12:22:22Z,2020-06-10T01:11:10Z,Dire Dawa,1,1,1,1,8,Urban,22,94,1,Male,35,Round 3,1,1,1,Male,35,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,286.825927734375
uuid:a96273b6-ad05-432d-bf50-87f03d905adb,150101010100822107,150101010100822,2020-06-24T11:54:10Z,2020-06-24T18:30:16Z,Dire Dawa,1,1,1,1,8,Urban,22,107,1,Male,42,Round 3,1,1,1,Male,42,Head,Yes,All of the time,Some of the time,Not worried at all,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by less than half of the usual income,2 4,No,Yes,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Reduced,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,286.825927734375
uuid:db93842c-565d-4903-91ed-d835ca78524a,150101010100822146,150101010100822,2020-06-09T15:04:20Z,2020-06-10T01:11:56Z,Dire Dawa,1,1,1,1,8,Urban,22,146,1,Male,34,Round 3,1,1,1,Male,34,Head,Yes,All of the time,Most of the time,Not worried at all,A moderate threat,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Increased,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,260.6351013183594
uuid:2471181b-b522-4cd1-8ed2-dd1fe55e4d7b,150101010100912028,150101010100912,2020-06-24T16:47:31Z,2020-06-24T18:30:20Z,Dire Dawa,1,1,1,1,9,Urban,12,28,1,Female,28,Round 3,6,1,1,Female,28,Head,Yes,All of the time,Some of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,228.5429229736328
uuid:bfaf4b3d-0675-4c49-9fcc-82c4d48d2e63,150101010100912040,150101010100912,2020-06-10T15:04:49Z,2020-06-11T03:11:51Z,Dire Dawa,1,1,1,1,9,Urban,12,40,1,Male,35,Round 3,1,1,1,Male,35,Head,Yes,All of the time,All of the time,Very worried,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,228.5429229736328
uuid:acc0d39c-efe7-4e1c-890e-2a91b3ce5fb3,150101010100912052,150101010100912,2020-06-09T12:41:54Z,2020-06-10T01:11:21Z,Dire Dawa,1,1,1,1,9,Urban,12,52,1,Male,46,Round 3,1,1,2,Female,30,Spouse,Yes,Most of the time,Most of the time,Not worried at all,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,210.259765625
uuid:326584c9-1d6b-433c-808f-8d222eec39a4,150101010100912064,150101010100912,2020-06-09T14:43:56Z,2020-06-10T01:12:19Z,Dire Dawa,1,1,1,1,9,Urban,12,64,1,Female,66,Round 3,1,1,1,Female,66,Head,Yes,About half of the time,Some of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,337.80126953125
uuid:92d9ab7b-21bb-4c58-98cc-4eaec7214c73,150101010100912088,150101010100912,2020-06-11T17:13:17Z,2020-06-11T19:37:54Z,Dire Dawa,1,1,1,1,9,Urban,12,88,1,Male,30,Round 3,1,1,2,Female,19,Spouse,Yes,All of the time,All of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,"Restaurants, hotels, bars, cafes",,Less than usual,Decreased by less than half of the usual income,4,No,No,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,228.5429229736328
uuid:bb1df870-25d9-452e-904d-a2ec949b3eea,150101010100912160,150101010100912,2020-06-12T15:26:44Z,2020-06-13T01:04:43Z,Dire Dawa,1,1,1,1,9,Urban,12,160,1,Male,36,Round 3,1,1,1,Male,36,Head,Yes,Some of the time,Some of the time,Not worried at all,A moderate threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Don't Know,Don't Know,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,228.5429229736328
uuid:dbcc50e4-1ced-49ae-b1c4-8db623cb0c01,150101010101001031,150101010101001,2020-06-10T14:46:19Z,2020-06-11T03:11:49Z,Dire Dawa,1,1,1,1,10,Urban,1,31,1,Male,29,Round 3,1,1,1,Male,29,Head,Yes,All of the time,None of the time,Not worried at all,Not much of a threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,314.4909362792969
uuid:e70c14a1-2508-4dcd-8e97-c147060f34cf,150101010101001048,150101010101001,2020-06-15T17:03:03Z,2020-06-15T22:03:24Z,Dire Dawa,1,1,1,1,10,Urban,1,48,1,Female,32,Round 3,1,1,1,Female,32,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,Yes,Yes,,,No,Yes,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,"Restaurants, hotels, bars, cafes",,Less than usual,Decreased by more than half of the usual income,4,No,No,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,346.0936584472656
uuid:cccf20eb-f1ea-4b14-bbd8-8825424ce91c,150101010101001065,150101010101001,2020-06-10T12:23:55Z,2020-06-11T03:11:29Z,Dire Dawa,1,1,1,1,10,Urban,1,65,1,Male,47,Round 3,1,1,1,Male,47,Head,Yes,All of the time,Most of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,289.33203125
uuid:472477a8-6028-46d0-85c8-7544248cc3b8,150101010101001082,150101010101001,2020-06-16T19:54:34Z,2020-06-16T23:31:31Z,Dire Dawa,1,1,1,1,10,Urban,1,82,1,Female,65,Round 3,6,1,3,Male,30,Son/Daughter,Yes,All of the time,All of the time,Not worried at all,Not a threat at all,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,346.0936584472656
uuid:839c396a-6b01-49c6-97ea-a47d6e88d11d,150101010101001099,150101010101001,2020-06-10T13:45:03Z,2020-06-11T03:11:44Z,Dire Dawa,1,1,1,1,10,Urban,1,99,1,Male,43,Round 3,1,1,1,Male,43,Head,Yes,All of the time,All of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,Yes,Increased,Yes,Stayed the same,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,Yes,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,314.4909362792969
uuid:e67b3ae5-32fb-4e19-a8c2-8a7f07bd196f,150101010101001116,150101010101001,2020-06-15T14:09:45Z,2020-06-15T21:58:58Z,Dire Dawa,1,1,1,1,10,Urban,1,116,1,Female,90,Round 3,1,1,2,Male,39,Grandchild,Yes,Most of the time,All of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,346.0936584472656
