household_id,phw6,key,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash,bh2_handwash_freq,bh3_handshake,bh4_gatherings,bh5_mask,bh6_cov_fear,bh7_cov_fin,bh8_cov_test,bh9_cov_vaccine,bh10_cov_vaccine_why,bh10_cov_vaccine_why_1,bh10_cov_vaccine_why_2,bh10_cov_vaccine_why_3,bh10_cov_vaccine_why_4,bh10_cov_vaccine_why_5,bh10_cov_vaccine_why__96,bh10_cov_vaccine_why_other,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__96,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__96,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_for,lc2_rem_for_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__96,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__96,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,lo1_keb,lo2_farm,lo3_impact,lo3_impact_1,lo3_impact_2,lo3_impact_3,lo3_impact_4,lo3_impact__99,lo4_destr,lo5_sprayed,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,roster_key,roster_count
150101010100383169,545.9320068359375,uuid:163b5235-76da-40f0-8df1-8a7efa23871c,150101010100383,2020-09-24T20:10:42Z,2020-09-24T21:00:00Z,Dire Dawa,1,1,1,1,3,Urban,83,169,1,Female,32,Round 6,3,1,2,1,35,2,Yes,No,Most of the time,Yes,No,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,No,No,,,,,,,,,,,,,,,,,,Yes,Yes,,,,Construction,,Less than usual,Decreased by more than half of the usual income,4,No,No,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:163b5235-76da-40f0-8df1-8a7efa23871ccorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],
150101010100383182,289.1136779785156,uuid:425e57b8-b7d3-4f8b-bb60-ec3a8f696d86,150101010100383,2020-09-22T14:57:26Z,2020-09-23T07:50:00Z,Dire Dawa,1,1,1,1,3,Urban,83,182,1,Male,59,Round 6,6,1,1,1,59,1,Yes,Yes,All of the time,No,No,All of the time,Not too worried,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,No,Yes,Other (specify),The respondent change so this respondent job finding,Wholesale and retail trade,,Self-Employed,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:425e57b8-b7d3-4f8b-bb60-ec3a8f696d86correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407010,206.0233612060547,uuid:4a2223ae-e3b4-4802-8eee-9e1fac9cd9ac,150101010100407,2020-09-22T14:02:47Z,2020-09-23T07:48:00Z,Dire Dawa,1,1,1,1,4,Urban,7,10,2,Female,55,Round 6,2,1,2,2,55,1,Yes,Yes,All of the time,No,No,All of the time,Not too worried,Not a threat at all,I don't think I will get tested,No,1,Yes,No,No,No,No,No,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Wholesale and retail trade,,Self-Employed,,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:4a2223ae-e3b4-4802-8eee-9e1fac9cd9accorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],
150101010100407011,206.0233612060547,uuid:d016cbb4-626a-49f0-8a7b-f059874dfe00,150101010100407,2020-10-10T15:29:26Z,2020-10-10T22:33:00Z,Dire Dawa,1,1,1,1,4,Urban,7,11,1,Male,34,Round 6,4,1,1,1,34,1,Yes,Yes,All of the time,Yes,No,Most of the time,Not too worried,Not a threat at all,I will definitely get tested,No,1,Yes,No,No,No,No,No,,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Education and Health,,Employee (Government),,Education and Health,,Employee (Government),,Yes,,,No,"Yes, full normal payment",Annual leave (forced or voluntary),,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Refused,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d016cbb4-626a-49f0-8a7b-f059874dfe00correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407031,227.59185791015625,uuid:a0c78dfa-eef5-4cf6-9590-90c184f6a99f,150101010100407,2020-10-04T13:31:47Z,2020-10-04T18:19:00Z,Dire Dawa,1,1,1,1,4,Urban,7,31,1,Female,40,Round 6,1,1,1,2,40,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Very worried,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,"Restaurants, hotels, bars, cafes",,Employee (Private Sector),,"Restaurants, hotels, bars, cafes",,Employee (Private Sector),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,*Don't Know,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:a0c78dfa-eef5-4cf6-9590-90c184f6a99fcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407041,206.0233612060547,uuid:e30e245a-d008-4aa9-8fcf-3f9c5a3f769c,150101010100407,2020-09-25T15:07:41Z,2020-09-25T20:38:00Z,Dire Dawa,1,1,1,1,4,Urban,7,41,1,Female,38,Round 6,2,1,1,2,38,1,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Public administration (government),,Employee (Private Sector),,Public administration (government),,Employee (Private Sector),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:e30e245a-d008-4aa9-8fcf-3f9c5a3f769ccorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407051,294.5860290527344,uuid:49f67392-3b7b-4c1b-876b-7860425c9ae0,150101010100407,2020-09-22T19:45:30Z,2020-09-23T07:51:00Z,Dire Dawa,1,1,1,1,4,Urban,7,51,1,Female,27,Round 6,3,1,1,2,27,1,Yes,No,About half of the time,No,Yes,None of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Industry/manufacturing,,Employee (Private Sector),,Industry/manufacturing,,Employee (Private Sector),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:49f67392-3b7b-4c1b-876b-7860425c9ae0correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407061,206.0233612060547,uuid:24109995-c824-4867-9c92-0bce8ffbb20e,150101010100407,2020-09-22T16:07:16Z,2020-09-23T07:50:00Z,Dire Dawa,1,1,1,1,4,Urban,7,61,1,Male,41,Round 6,6,1,1,1,41,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,Public administration (government),,Employee (Parastatal/Public Enterprise),,Public administration (government),,Employee (Parastatal/Public Enterprise),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:24109995-c824-4867-9c92-0bce8ffbb20ecorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407071,294.5860290527344,uuid:357ec12b-6dfe-43e2-bd34-5c7052736fc8,150101010100407,2020-10-02T18:25:20Z,2020-10-02T22:16:00Z,Dire Dawa,1,1,1,1,4,Urban,7,71,1,Female,35,Round 6,3,1,1,2,35,1,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,Not much of a threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Public administration (government),,Employee (UPSNP Public Works),,Public administration (government),,Employee (UPSNP Public Works),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:357ec12b-6dfe-43e2-bd34-5c7052736fc8correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407081,206.0233612060547,uuid:9b09f92e-9739-4415-a261-0200b9c612fd,150101010100407,2020-09-24T20:31:57Z,2020-09-24T21:00:00Z,Dire Dawa,1,1,1,1,4,Urban,7,81,1,Male,47,Round 6,3,1,1,1,47,1,Yes,Yes,All of the time,Yes,No,All of the time,Not too worried,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Parastatal/Public Enterprise),,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Parastatal/Public Enterprise),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:9b09f92e-9739-4415-a261-0200b9c612fdcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407091,206.0233612060547,uuid:13160308-7ee6-4fda-9247-9e66fb61927f,150101010100407,2020-10-04T19:31:20Z,2020-10-04T21:40:00Z,Dire Dawa,1,1,1,1,4,Urban,7,91,1,Female,25,Round 6,3,1,1,2,25,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Somewhat worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,"Restaurants, hotels, bars, cafes",,Employee (Government),,"Restaurants, hotels, bars, cafes",,Employee (Government),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:13160308-7ee6-4fda-9247-9e66fb61927fcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407101,227.59185791015625,uuid:f994392c-d05a-4d95-a896-e96928f9936e,150101010100407,2020-09-29T19:19:13Z,2020-09-30T21:40:00Z,Dire Dawa,1,1,1,1,4,Urban,7,101,1,Male,37,Round 6,3,1,1,1,37,1,Yes,Yes,All of the time,Yes,No,Some of the time,Not too worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,,,No,Yes,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Domestic),,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Domestic),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f994392c-d05a-4d95-a896-e96928f9936ecorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407111,206.0233612060547,uuid:245735a5-4a6e-4f90-809f-4a2aa08e0290,150101010100407,2020-09-29T20:07:20Z,2020-09-30T21:41:00Z,Dire Dawa,1,1,1,1,4,Urban,7,111,1,Male,45,Round 6,3,1,3,2,20,3,Yes,Yes,Most of the time,Yes,Yes,All of the time,Not too worried,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",No,No,,,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:245735a5-4a6e-4f90-809f-4a2aa08e0290correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],
150101010100407121,206.0233612060547,uuid:de7d8da7-78fa-4751-8122-77ad22e70cd5,150101010100407,2020-09-24T11:23:52Z,2020-09-24T20:52:00Z,Dire Dawa,1,1,1,1,4,Urban,7,121,1,Female,43,Round 6,1,1,1,2,43,1,Yes,Yes,All of the time,Yes,Yes,All of the time,Somewhat worried,Not much of a threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Public administration (government),,Employee (Government),,Public administration (government),,Employee (Government),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:de7d8da7-78fa-4751-8122-77ad22e70cd5correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
150101010100407131,206.0233612060547,uuid:3dafc57a-b87d-46b8-8cb4-c728f01ea8d8,150101010100407,2020-10-01T19:36:58Z,2020-10-02T09:57:00Z,Dire Dawa,1,1,1,1,4,Urban,7,131,1,Male,72,Round 6,1,1,2,2,60,2,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,,,"Yes, and successfully received the service",No,No,,,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,Yes,Increased,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3dafc57a-b87d-46b8-8cb4-c728f01ea8d8correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],
150101010100407141,206.0233612060547,uuid:656cac01-050a-4dd4-81a7-2f5d6061f734,150101010100407,2020-09-29T19:40:42Z,2020-09-30T21:40:00Z,Dire Dawa,1,1,1,1,4,Urban,7,141,1,Female,61,Round 6,3,1,1,2,61,1,Yes,Yes,All of the time,Yes,No,All of the time,Somewhat worried,A substantial threat,I will definitely get tested,No,1,Yes,No,No,No,No,No,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,Yes,,,"Yes, and successfully received the service",No,No,,,,,,,,,,,,,,,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Less than usual,Decreased by about half (50%) of the usual income,6,No,No,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Increased,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,*Don't Know,*Don't Know,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:656cac01-050a-4dd4-81a7-2f5d6061f734correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
