key,household_id,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,ag8_travel_norm,ag9_travel_curr,lo1_keb,lo2_farm,lo3_impact,lo3_impact_1,lo3_impact_2,lo3_impact_3,lo3_impact_4,lo3_impact__99,lo4_destr,lo5_sprayed,wa1_water_drink,wa2_water_drink_why,wa2_water_drink_why_other,wa3_water_wash,wa4_water_wash_why,wa4_water_wash_why_other,wa5_soap_wash,wa6_soap_wash_why,wa6_soap_wash_why_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,phw4,_merge
uuid:0aae876b-3ec6-46b7-927d-a8d403a95505,140711010701116031,140711010701116,2020-08-06T12:28:23Z,2020-08-06T12:37:49Z,Addis Ababa,7,11,1,7,11,Urban,16,31,1,Female,25,Round 4,6,Yes,1,Female,25,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,4,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2763.724609375,3
uuid:0622a66f-ea33-48e1-9f1a-307522e1d9c8,140711010701116122,140711010701116,2020-08-13T16:51:13Z,2020-08-13T21:43:02Z,Addis Ababa,7,11,1,7,11,Urban,16,122,1,Female,26,Round 4,1,Yes,1,Female,26,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,Yes,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,,,Yes,,,"Restaurants, hotels, bars, cafes",,Self-Employed,,Yes,Yes,,,,"Restaurants, hotels, bars, cafes",,Less than usual,Decreased by less than half of the usual income,4,No,No,No,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,3943.205810546875,3
uuid:12cee79e-04b4-454f-ae8a-1af1ecf5d824,140711010701116145,140711010701116,2020-08-04T10:53:28Z,2020-08-04T16:28:30Z,Addis Ababa,7,11,1,7,11,Urban,16,145,1,Male,33,Round 4,1,Yes,1,Male,33,Head,Yes,Yes,,,No,Increase in price,,No,Increase in price,,No,Decrease in regular income,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Member of Cooperate,,Yes,,,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Member of Cooperate,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2164.763427734375,3
uuid:282352dd-35ee-4903-bf38-fcfc99d61f89,140711010701116161,140711010701116,2020-08-11T17:10:51Z,2020-08-11T17:36:59Z,Addis Ababa,7,11,1,7,11,Urban,16,161,1,Male,33,Round 4,6,Yes,1,Male,33,Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Don't Know,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2399.26171875,3
uuid:6a0dc655-7c90-443b-98c7-215cfdd9c641,140711010701116178,140711010701116,2020-08-11T17:55:41Z,2020-08-11T22:56:04Z,Addis Ababa,7,11,1,7,11,Urban,16,178,1,Male,51,Round 4,1,Yes,1,Male,51,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2399.26171875,3
uuid:1faf3d34-260c-4646-a6b8-fcdd95120b62,140711010701116200,140711010701116,2020-08-11T17:36:20Z,2020-08-11T22:53:04Z,Addis Ababa,7,11,1,7,11,Urban,16,200,1,Male,32,Round 4,1,Yes,2,Female,29,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply no longer available,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2763.724609375,3
uuid:f91b5149-cd2b-482b-a36e-ec427bd72058,140711010701116221,140711010701116,2020-08-04T11:06:25Z,2020-08-04T16:28:33Z,Addis Ababa,7,11,1,7,11,Urban,16,221,1,Male,40,Round 4,1,Yes,1,Male,40,Head,Yes,Yes,,,No,Increase in price,,No,Increase in price,,No,Increase in price,,No,Decrease in regular income,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2399.26171875,3
uuid:a0e08b5d-a9c9-4e4a-a7b7-cc2f6dc2ed35,140711010701116239,140711010701116,2020-08-07T20:09:33Z,2020-08-07T20:24:19Z,Addis Ababa,7,11,1,7,11,Urban,16,239,1,Male,22,Round 4,9,Yes,1,Male,22,Head,Yes,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,No,Decrease in regular income,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Lack of money,,No,Yes,Construction,,Employee (Private Sector),,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,No,Cannot afford it,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2763.724609375,3
uuid:0ed0a91f-a533-4283-ad42-a46d72de9e81,140711010701116272,140711010701116,2020-08-04T10:41:25Z,2020-08-04T16:28:24Z,Addis Ababa,7,11,1,7,11,Urban,16,272,1,Male,39,Round 4,1,Yes,1,Male,39,Head,Yes,Yes,,,Yes,,,No,Increase in price,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 2,Yes,Yes,No,No,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Higher than usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Don't Know,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,2164.763427734375,3
uuid:63171af1-7ab0-435f-93c3-dd227443da37,140712010701250006,140712010701250,2020-08-05T06:01:31Z,2020-08-04T18:30:32Z,Addis Ababa,7,12,1,7,12,Urban,50,6,1,Male,51,Round 4,2,Yes,2,Female,48,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 3,Yes,No,Yes,No,No,No,No,No,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Education and Health,,Employee (NGO/Intl Organization),,Yes,,,Yes,,,Education and Health,,Employee (NGO/Intl Organization),,Yes,Yes,,,,"Restaurants, hotels, bars, cafes",,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1144.7974853515625,3
uuid:791d2adc-9b72-4f71-ae73-59987b1a6a73,140712010701250015,140712010701250,2020-08-05T01:40:34Z,2020-08-04T13:55:53Z,Addis Ababa,7,12,1,7,12,Urban,50,15,1,Female,60,Round 4,1,Yes,5,Female,21,Brother/Sister-in-Law,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,Yes,Yes,1 2 3,Yes,Yes,Yes,No,No,No,No,No,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,,Reduced,9 10,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1268.8079833984375,3
uuid:cb107990-ca76-443c-aca6-114794c18f23,140712010701250024,140712010701250,2020-08-12T18:07:25Z,2020-08-12T23:33:40Z,Addis Ababa,7,12,1,7,12,Urban,50,24,2,Male,29,Round 4,1,Yes,1,Female,26,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1047.5184326171875,3
uuid:8a81985c-9804-4196-9025-2e082f38a374,140712010701250033,140712010701250,2020-08-11T18:13:49Z,2020-08-11T22:56:59Z,Addis Ababa,7,12,1,7,12,Urban,50,33,1,Male,29,Round 4,1,Yes,2,Female,22,Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,,,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1144.7974853515625,3
uuid:8e2b15b0-ac85-4f95-b507-172af3bfc6c1,140712010701250051,140712010701250,2020-08-06T23:36:01Z,2020-08-06T13:48:43Z,Addis Ababa,7,12,1,7,12,Urban,50,51,1,Male,35,Round 4,1,Yes,1,Male,35,Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Other services (specify),Banking/Finance/Realty/Insurance,Self-Employed,,Yes,,,Yes,,,Other services (specify),Banking/Finance/Realty/Insurance,Self-Employed,,Yes,,,,Yes,Other services (specify),Banking/Finance/Realty/Insurance,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Reduced,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Reduced,9 10,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1047.5184326171875,3
uuid:3a82f927-8bd8-4eb8-b1d8-504c5f61d22e,140712010701250060,140712010701250,2020-08-07T06:36:46Z,2020-08-06T18:46:48Z,Addis Ababa,7,12,1,7,12,Urban,50,60,1,Male,36,Round 4,4,Yes,1,Male,36,Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,,Yes,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1268.8079833984375,3
uuid:3eaf9fa5-f2ca-4681-80b9-bb692d752507,140712010701250069,140712010701250,2020-08-07T03:56:36Z,2020-08-07T16:10:21Z,Addis Ababa,7,12,1,7,12,Urban,50,69,1,Female,58,Round 4,1,Yes,1,Female,58,Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1047.5184326171875,3
uuid:add87a26-afc1-468f-a5af-a7da50734196,140712010701250078,140712010701250,2020-08-05T01:55:54Z,2020-08-04T14:11:44Z,Addis Ababa,7,12,1,7,12,Urban,50,78,1,Male,32,Round 4,1,Yes,2,Female,27,Spouse,Yes,Yes,,,No,Shops have run out of stock,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,10,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,No,Water supply reduced,,No,Water supply reduced,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1047.5184326171875,3
uuid:8c4bae0c-2318-4421-990b-756023498ba6,140712010701250087,140712010701250,2020-08-07T07:06:55Z,2020-08-06T19:20:54Z,Addis Ababa,7,12,1,7,12,Urban,50,87,1,Male,38,Round 4,3,Yes,1,Male,38,Head,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 2 3,Yes,Yes,Yes,No,No,No,No,No,,No,,,,,,,,,,,,Yes,No,Hospital/clinic not having enough supplies or tests,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,Yes,,,Public administration (government),,Employee (Government),,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Reduced,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1144.7974853515625,3
uuid:b3ae4700-04ad-4735-8ba7-333485d05897,140712010701250105,140712010701250,2020-08-02T12:20:36Z,2020-08-02T13:21:15Z,Addis Ababa,7,12,1,7,12,Urban,50,105,1,Male,32,Round 4,1,Yes,1,Male,32,Head,Yes,Not Applicable (did not need to buy medicine),,,No,Increase in price,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Private Sector),,Yes,,,Yes,,,Public administration (government),,Employee (Private Sector),,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,,Reduced,9 11,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,,,,,,,,Yes,,,Yes,,,Yes,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,1144.7974853515625,3
