household_id,ii4_resp_id,phw2,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__96,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
060103088804602056,4,1964.6256103515625,Rural,2,56,1,Benishangul-Gumuz,1,3,8,88,46,060103088804602,2020-05-18T10:54:33Z,2020-05-18T12:26:45Z,Male,55,Round 2,1,1,Female,22,3. Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:937d2ca5-5071-4eed-ae2a-8d7bbaf56ca5
060103088804602072,3,1434.5010986328125,Rural,2,72,1,Benishangul-Gumuz,1,3,8,88,46,060103088804602,2020-05-26T16:30:59Z,2020-05-26T19:09:31Z,Male,65,Round 2,2,1,Male,20,3. Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,1 3 4,Yes,No,Yes,Yes,No,No,No,No,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:198cb733-1760-41ce-ac7c-a76132c3ff83
060103088804602080,1,3347.115966796875,Rural,2,80,1,Benishangul-Gumuz,1,3,8,88,46,060103088804602,2020-05-18T13:35:02Z,2020-05-18T17:10:26Z,Male,34,Round 2,1,1,Male,34,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3f665bc0-0ebf-46f5-96a7-5921805981c4
060103088806701023,3,1923.40966796875,Rural,1,23,1,Benishangul-Gumuz,1,3,8,88,67,060103088806701,2020-05-26T17:49:04Z,2020-05-26T20:14:37Z,Male,67,Round 2,7,1,Female,24,3. Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:e02e0ad3-4531-405c-b849-e4e82d4c2bb0
060103088806701051,1,1404.40673828125,Rural,1,51,1,Benishangul-Gumuz,1,3,8,88,67,060103088806701,2020-05-19T11:55:19Z,2020-05-19T17:26:48Z,Male,55,Round 2,5,1,Male,55,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Agriculture,,Unpaid Family Worker,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:7f8138bb-6e5f-43de-bedf-5d82dfa4d88f
060103088806701065,3,1658.10693359375,Rural,1,65,1,Benishangul-Gumuz,1,3,8,88,67,060103088806701,2020-05-18T10:40:59Z,2020-05-18T12:26:42Z,Male,75,Round 2,1,1,Male,23,3. Son/Daughter,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:bbdae38c-e5bc-411a-8864-c7d5c6bcfe38
060103088806701121,2,1404.40673828125,Rural,1,121,1,Benishangul-Gumuz,1,3,8,88,67,060103088806701,2020-05-23T13:21:00Z,2020-05-23T14:16:52Z,Male,35,Round 2,7,1,Female,29,2. Spouse,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:833f79c6-86d4-4717-9edf-912a82bf8221
060103088806701142,2,143.8998565673828,Rural,1,142,2,Benishangul-Gumuz,1,3,8,88,67,060103088806701,2020-05-18T10:24:10Z,2020-05-18T12:26:37Z,Male,32,Round 2,1,1,Male,32,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,No,Yes,Education and Health,,Employee (Government),,,,,,,,,,,,No,"Yes, full normal payment",Business or Government Closed,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:c6dcb902-55f7-4ab7-b6d0-73c7edb29723
060103088806701144,1,125.90531158447266,Rural,1,144,1,Benishangul-Gumuz,1,3,8,88,67,060103088806701,2020-05-18T12:17:32Z,2020-05-18T12:26:48Z,Female,24,Round 2,3,1,Female,24,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:2ebd21b8-c432-4f01-b684-0e6b98c38c80
060104010100103115,1,1085.3499755859375,Urban,3,115,1,Benishangul-Gumuz,1,4,1,1,1,060104010100103,2020-05-23T19:00:00Z,2020-05-23T21:46:00Z,Male,32,Round 2,4,1,Male,32,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:69b48d51-c96c-4ebb-bc0f-659883b4149b
060104010100103176,1,619.68804931640625,Urban,3,176,1,Benishangul-Gumuz,1,4,1,1,1,060104010100103,2020-05-19T15:44:16Z,2020-05-19T17:27:00Z,Male,36,Round 2,1,1,Male,36,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Education and Health,,Employee (Government),,,,,,,,,,,,No,"Yes, full normal payment",Business or Government Closed,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:242c3c99-d12d-4a7e-869b-ddda6690108a
060104010100103194,1,915.97637939453125,Urban,3,194,1,Benishangul-Gumuz,1,4,1,1,1,060104010100103,2020-05-20T17:58:19Z,2020-05-20T18:54:50Z,Male,39,Round 2,4,1,Male,39,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed a little difficulty speaking or understanding the language,Very confident,uuid:9df6ef14-80ad-4dfe-9899-57d7ca1a5bf9
060105088801701025,1,1185.764892578125,Rural,1,25,1,Benishangul-Gumuz,1,5,8,88,17,060105088801701,2020-05-19T10:57:46Z,2020-05-19T17:26:40Z,Male,38,Round 2,2,1,Male,38,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:49bb61a5-f835-42b2-a5ba-0aabbdd9e829
060105088801701053,2,1924.256591796875,Rural,1,53,2,Benishangul-Gumuz,1,5,8,88,17,060105088801701,2020-05-19T15:12:39Z,2020-05-19T17:26:57Z,Female,20,Round 2,6,1,Female,20,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:151dfa95-34ba-4ab9-a28c-4323025e93c0
060105088801701067,1,1405.0250244140625,Rural,1,67,1,Benishangul-Gumuz,1,5,8,88,17,060105088801701,2020-05-19T20:11:27Z,2020-05-20T05:34:18Z,Male,38,Round 2,3,1,Male,38,1. Head,Yes,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,Yes,3,No,No,Yes,No,No,No,No,No,,Yes,Yes,,,No,Yes,Agriculture,,Unpaid Family Worker,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:9db633ab-379f-46a4-a80c-82b472127df3
060105088803201062,1,1676.1776123046875,Rural,1,62,1,Benishangul-Gumuz,1,5,8,88,32,060105088803201,2020-05-21T18:37:00Z,2020-05-21T17:54:34Z,Male,50,Round 2,5,1,Male,50,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f7dfe628-d7d9-4b33-8c8d-75fec9a6bb9e
060105088803201070,1,1198.16015625,Rural,1,70,1,Benishangul-Gumuz,1,5,8,88,32,060105088803201,2020-05-20T11:52:40Z,2020-05-20T12:06:56Z,Male,30,Round 2,3,1,Male,30,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Agriculture,,Self-Employed,,,,,,,,,,,,,,,,Yes,,,,Yes,Agriculture,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,Yes,Stayed the same,Yes,Increased,Yes,Increased,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:7818ca4d-4465-42a3-8b7b-9f28a55f2b9e
060105088803201078,1,1018.2769775390625,Rural,1,78,1,Benishangul-Gumuz,1,5,8,88,32,060105088803201,2020-05-21T10:24:09Z,2020-05-21T11:17:25Z,Male,40,Round 2,3,1,Male,40,1. Head,Yes,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,No,Decrease in regular income,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Afan Oromo,Displayed no problems speaking or understanding the language,Very confident,uuid:2995e05c-f3a9-4d8d-84c9-159b97a7a46d
060107088800402010,1,1747.404296875,Rural,2,10,1,Benishangul-Gumuz,1,7,8,88,4,060107088800402,2020-05-19T12:31:01Z,2020-05-19T14:51:37Z,Male,50,Round 2,1,1,Male,50,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:892c6b13-9511-4def-8594-c9cca01114d6
060107088800402120,1,1747.404296875,Rural,2,120,1,Benishangul-Gumuz,1,7,8,88,4,060107088800402,2020-05-23T15:01:56Z,2020-05-23T14:45:25Z,Male,35,Round 2,6,1,Male,35,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,No,Unable to sell or transport outputs,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,Yes,Yes,Yes,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed a little difficulty speaking or understanding the language,Very confident,uuid:7a59d225-96b6-4a76-a169-4d5dfa1f4219
060107088800402133,1,357.2313232421875,Rural,2,133,1,Benishangul-Gumuz,1,7,8,88,4,060107088800402,2020-05-19T16:06:51Z,2020-05-19T15:44:16Z,Male,39,Round 2,1,1,Male,39,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,,,,,,,,,,,No,"Yes, full normal payment",Annual leave (forced or voluntary),,Yes,Yes,,,,Public administration (government),,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:64f3d0df-1bf7-4171-a1cb-22c564df1991
060107088800402139,1,569.2464599609375,Rural,2,139,1,Benishangul-Gumuz,1,7,8,88,4,060107088800402,2020-05-21T11:10:25Z,2020-05-21T11:17:28Z,Female,22,Round 2,1,1,Female,22,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,,,,,,,,,,,No,"Yes, full normal payment",Business or Government Closed,,Yes,Yes,,,,Public administration (government),,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f2cd2e2c-26fb-421a-9cd4-e283ea186e24
060108010100106001,2,881.49053955078125,Urban,6,1,2,Benishangul-Gumuz,1,8,1,1,1,060108010100106,2020-05-19T15:31:15Z,2020-05-19T14:52:55Z,Female,40,Round 2,2,1,Female,40,1. Head,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,,,,,,,,,,,Yes,,,,Yes,Yes,,,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Less than usual,Decreased by about half (50%) of the usual income,4 6,No,No,No,Yes,No,Yes,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,Yes,Stayed the same,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:e9211308-96e2-45d3-99f1-93d865663a48
060108010100106028,1,956.248046875,Urban,6,28,1,Benishangul-Gumuz,1,8,1,1,1,060108010100106,2020-05-19T13:50:04Z,2020-05-19T14:52:04Z,Male,26,Round 2,1,1,Male,26,1. Head,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,,,,,,,,,,,Yes,,,,Yes,,,,Yes,Public administration (government),,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d8eb3ca2-c5dc-4282-b0c9-c7a3e282ed2f
