ea_id,cs8q00,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs8q01,cs8q02,cs8q03,cs8q00_os,cs8q04,cs8q05a,cs8q05b,cs8q05c,cs8q05d,cs8q05e,cs8q05f,cs8q05g,cs8q05h,cs8q06,cs8q07,cs8q08,cs8q09,cs8q10,cs8q10_os,cs8q11a,cs8q11b,cs8q11c,cs8q11d,cs8q11d_os
050901010100102,4. Health Center/Clinic/Post,2. URBAN,5. SOMALI,09,01,1,1,001,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050901010100102,5. Piped Water/Boreholes/Wells,2. URBAN,5. SOMALI,09,01,1,1,001,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
050901010100102,6. Natural Resource Conservation,2. URBAN,5. SOMALI,09,01,1,1,001,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050901010100102,7. Grain Mill,2. URBAN,5. SOMALI,09,01,1,1,001,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050901010100102,8. Public Transportation,2. URBAN,5. SOMALI,09,01,1,1,001,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050901010100102,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,5. SOMALI,09,01,1,1,001,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050901010100102,10. Law Enforcement,2. URBAN,5. SOMALI,09,01,1,1,001,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050901010100102,11. Other (Specify),2. URBAN,5. SOMALI,09,01,1,1,001,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050902088801202,1. Road/Bridge,1. RURAL,5. SOMALI,09,02,8,88,012,02,2. NO,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,4. Not Addressed; Response Negative,,,,,,,,,
050902088801202,2. Primary School,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
050902088801202,3. Secondary School,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
050902088801202,4. Health Center/Clinic/Post,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
050902088801202,5. Piped Water/Boreholes/Wells,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
050902088801202,6. Natural Resource Conservation,1. RURAL,5. SOMALI,09,02,8,88,012,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050902088801202,7. Grain Mill,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
050902088801202,8. Public Transportation,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050902088801202,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050902088801202,10. Law Enforcement,1. RURAL,5. SOMALI,09,02,8,88,012,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,2. NO,2. NO,
050902088801202,11. Other (Specify),1. RURAL,5. SOMALI,09,02,8,88,012,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050905088800202,1. Road/Bridge,1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
050905088800202,2. Primary School,1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050905088800202,3. Secondary School,1. RURAL,5. SOMALI,09,05,8,88,002,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050905088800202,4. Health Center/Clinic/Post,1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050905088800202,5. Piped Water/Boreholes/Wells,1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
050905088800202,6. Natural Resource Conservation,1. RURAL,5. SOMALI,09,05,8,88,002,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050905088800202,7. Grain Mill,1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
050905088800202,8. Public Transportation,1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
050905088800202,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,5. SOMALI,09,05,8,88,002,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050905088800202,10. Law Enforcement,1. RURAL,5. SOMALI,09,05,8,88,002,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050905088800202,11. Other (Specify),1. RURAL,5. SOMALI,09,05,8,88,002,02,1. YES,1. YES,1. YES,yeambulance agelglot,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,1. Road/Bridge,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
050906010100116,2. Primary School,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
050906010100116,3. Secondary School,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,4. Health Center/Clinic/Post,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,5. Piped Water/Boreholes/Wells,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,6. Natural Resource Conservation,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,7. Grain Mill,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,8. Public Transportation,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,10. Law Enforcement,2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050906010100116,11. Other (Specify),2. URBAN,5. SOMALI,09,06,1,1,001,16,1. YES,2. NO,1. YES,college,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5. Not Addressed; Attempts Failed,,,,,,,,,
050907088800903,1. Road/Bridge,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
050907088800903,2. Primary School,1. RURAL,5. SOMALI,09,07,8,88,009,03,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,2. NO,
050907088800903,3. Secondary School,1. RURAL,5. SOMALI,09,07,8,88,009,03,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
050907088800903,4. Health Center/Clinic/Post,1. RURAL,5. SOMALI,09,07,8,88,009,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,2. NO,2. NO,2. NO,
050907088800903,5. Piped Water/Boreholes/Wells,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050907088800903,6. Natural Resource Conservation,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050907088800903,7. Grain Mill,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050907088800903,8. Public Transportation,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050907088800903,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
050907088800903,10. Law Enforcement,1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
050907088800903,11. Other (Specify),1. RURAL,5. SOMALI,09,07,8,88,009,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,1. Road/Bridge,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,2. Primary School,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,3. Secondary School,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,4. Health Center/Clinic/Post,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,5. Piped Water/Boreholes/Wells,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,6. Natural Resource Conservation,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,7. Grain Mill,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,8. Public Transportation,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051003088800201,10. Law Enforcement,2. URBAN,5. SOMALI,10,03,8,88,002,01,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3. Promissed to be Addressed,,,,,,,,,
051003088800201,11. Other (Specify),2. URBAN,5. SOMALI,10,03,8,88,002,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051004088801303,1. Road/Bridge,2. URBAN,5. SOMALI,10,04,8,88,013,03,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,1. YES,2. To Be Addressed; Response Positive,50000,200,1. Voluntary,,1. YES,2. NO,1. YES,1. YES,Asbewa din gay  yaqerbalu
051004088801303,2. Primary School,2. URBAN,5. SOMALI,10,04,8,88,013,03,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. Addressed/Being Addressed,25000,5000,1. Voluntary,,1. YES,1. YES,1. YES,1. YES,yelem
051004088801303,3. Secondary School,2. URBAN,5. SOMALI,10,04,8,88,013,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051004088801303,4. Health Center/Clinic/Post,2. URBAN,5. SOMALI,10,04,8,88,013,03,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,1. YES,1. Addressed/Being Addressed,20000,5000,1. Voluntary,,1. YES,1. YES,1. YES,1. YES,yelem
051004088801303,5. Piped Water/Boreholes/Wells,2. URBAN,5. SOMALI,10,04,8,88,013,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,1. YES,yelem
051004088801303,6. Natural Resource Conservation,2. URBAN,5. SOMALI,10,04,8,88,013,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051004088801303,7. Grain Mill,2. URBAN,5. SOMALI,10,04,8,88,013,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051004088801303,8. Public Transportation,2. URBAN,5. SOMALI,10,04,8,88,013,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,2. NO,1. YES,1. YES,yelem
051004088801303,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,5. SOMALI,10,04,8,88,013,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051004088801303,10. Law Enforcement,2. URBAN,5. SOMALI,10,04,8,88,013,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051004088801303,11. Other (Specify),2. URBAN,5. SOMALI,10,04,8,88,013,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,1. Road/Bridge,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,2. Primary School,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,3. Secondary School,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,4. Health Center/Clinic/Post,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,5. Piped Water/Boreholes/Wells,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,6. Natural Resource Conservation,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,7. Grain Mill,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,8. Public Transportation,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,9. Agricultural/Fishery/Livestock Extension Services,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,10. Law Enforcement,2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
051101088801203,11. Other (Specify),2. URBAN,5. SOMALI,11,01,8,88,012,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,1. Road/Bridge,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,2. Primary School,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,3. Secondary School,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,4. Health Center/Clinic/Post,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,5. Piped Water/Boreholes/Wells,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,1. YES,Lela  yelem
060101088800403,6. Natural Resource Conservation,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,7. Grain Mill,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,8. Public Transportation,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060101088800403,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060101088800403,10. Law Enforcement,1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. Addressed/Being Addressed,0,,,,1. YES,1. YES,1. YES,1. YES,Lela Yelem
060101088800403,11. Other (Specify),1. RURAL,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,1. YES,1. YES,1. YES,yelem,2. NO,,,,,,,,,,,,,,,,,,,
060103088801802,1. Road/Bridge,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088801802,2. Primary School,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088801802,3. Secondary School,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088801802,4. Health Center/Clinic/Post,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088801802,5. Piped Water/Boreholes/Wells,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088801802,6. Natural Resource Conservation,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088801802,7. Grain Mill,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088801802,8. Public Transportation,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088801802,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088801802,10. Law Enforcement,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,1. YES,2. NO,1. YES,,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,1. YES,2. NO,1. YES,1. YES,4. Not Addressed; Response Negative,,,,,,,,,
060103088801802,11. Other (Specify),1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,2. NO,1. YES,1. YES,Yelem,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
060103088804602,1. Road/Bridge,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,4. Not Addressed; Response Negative,,,,,,,,,
060103088804602,2. Primary School,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,3. Secondary School,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,4. Health Center/Clinic/Post,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,5. Piped Water/Boreholes/Wells,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,6. Natural Resource Conservation,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,7. Grain Mill,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,8. Public Transportation,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,4. Not Addressed; Response Negative,,,,,,,,,
060103088804602,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088804602,10. Law Enforcement,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. To Be Addressed; Response Positive,0,,,,2. NO,2. NO,2. NO,2. NO,
060103088804602,11. Other (Specify),1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,046,02,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,1. Road/Bridge,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,1. YES,2. NO,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088806701,2. Primary School,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,3. Secondary School,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,4. Health Center/Clinic/Post,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,5. Piped Water/Boreholes/Wells,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,6. Natural Resource Conservation,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,1. YES,1. YES,1. YES,,2. NO,,,,,,,,,,,,,,,,,,,
060103088806701,7. Grain Mill,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,8. Public Transportation,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,9. Agricultural/Fishery/Livestock Extension Services,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,10. Law Enforcement,1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060103088806701,11. Other (Specify),1. RURAL,6. BENISHANGUL GUMUZ,01,03,8,88,067,01,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
060104010100103,1. Road/Bridge,2. URBAN,6. BENISHANGUL GUMUZ,01,04,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,,,,,,,,,
060104010100103,2. Primary School,2. URBAN,6. BENISHANGUL GUMUZ,01,04,1,1,001,03,1. YES,1. YES,1. YES,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3. Promissed to be Addressed,,,,,,,,,
060104010100103,3. Secondary School,2. URBAN,6. BENISHANGUL GUMUZ,01,04,1,1,001,03,2. NO,2. NO,2. NO,,,,,,,,,,,,,,,,,,,,,
