ea_id,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs4q01,cs4q02,cs4q03,cs4q04__0,cs4q04__1,cs4q04__2,cs4q04__3,cs4q04__4,cs4q04__5,cs4q04__6,cs4q04__7,cs4q04__8,cs4q04__9,cs4q04__10,cs4q04__11,cs4q04__12,cs4q04__13,cs4q05__0,cs4q05__1,cs4q05__2,cs4q05__3,cs4q05__4,cs4q05__5,cs4q05__6,cs4q05__7,cs4q05__8,cs4q05__9,cs4q05__10,cs4q05__11,cs4q05__12,cs4q05__13,cs4q06,cs4q07a,cs4q07b,cs4q08,cs4q09,cs4q10,cs4q11,cs4q12a,cs4q12b,cs4q13,cs4q14,cs4q15,cs4q16,cs4q17,cs4q18,cs4q19,cs4q20,cs4q21,cs4q22,cs4q23,cs4q24,cs4q25,cs4q26,cs4q27,cs4q28,cs4q29,cs4q30,cs4q31,cs4q32,cs4q32_os,cs4q33,cs4q34,cs4q35,cs4q36,cs4q37,cs4q38,cs4q39,cs4q40,cs4q41,cs4q42a,cs4q42b,cs4q42c,cs4q42d,cs4q42e,cs4q42f,cs4q42f_os,cs4q43,cs4q44,cs4q45,cs4q46,cs4q47,cs4q48,cs4q49,cs4q50,cs4q51,cs4q52,cs4q53,cs4q54,cs4q55,cs4q56,cs4q57,cs4q58,cs4q59a,cs4q59b,cs4q60,cs4q61
070702088802709,1. RURAL,7. SNNP,07,02,8,88,027,09,4. Dirt Track,5,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,5,3. Day,1. YES,,,2. NO,jinka,22,10,2. NO,5,8,1,0,1. YES,2. NO,5,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,6,1. Government,2. NO,,2. NO,,,,,,,,2. NO,5,1. YES,,1. YES,12,500,2. NO,5,2. NO,17,2. NO,5,1. YES,,2. NO,,,,
070706088801507,1. RURAL,7. SNNP,07,06,8,88,015,07,4. Dirt Track,10,1. YES,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,2. NO,9,2,3. Day,2. NO,9,20,2. NO,jinka,210,125,2. NO,10,1,0,1,1. YES,2. NO,10,2. NO,0,0,0,0,2. NO,3,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,3,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,9,1. YES,,2. NO,,,2. NO,9,1. YES,,2. NO,9,2. NO,9,1. YES,72,52,0,0
070904030100101,2. URBAN,7. SNNP,09,04,3,1,001,01,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,4,2. Hour,2. NO,42,20,2. NO,Bonga,20,10,1. YES,,3,1,1,2. NO,2. NO,1,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,20,1. YES,,1. YES,10,3000,2. NO,20,1. YES,,2. NO,20,2. NO,20,2. NO,,,,
070904088801204,1. RURAL,7. SNNP,09,04,8,88,012,04,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,30,3. Day,2. NO,27,12,2. NO,Bonga,45,20,1. YES,,1,1,3,2. NO,2. NO,5,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,5,1. Government,1. YES,100,2. NO,,,,,,,,2. NO,27,1. YES,,2. NO,,,2. NO,27,1. YES,,2. NO,27,2. NO,45,2. NO,,,,
070909088800504,1. RURAL,7. SNNP,09,09,8,88,005,04,4. Dirt Track,20,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,23,30,2. Hour,2. NO,23,30,2. NO,Bonga,90,65,1. YES,,9,0,2,2. NO,2. NO,3,2. NO,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,2,1. Government,2. NO,,2. NO,,,,,,,,2. NO,24,,,2. NO,,,2. NO,24,1. YES,,2. NO,0,2. NO,20,2. NO,,,,
071003088801004,1. RURAL,7. SNNP,10,03,8,88,010,04,4. Dirt Track,116,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,48,3,3. Day,2. NO,48,15,2. NO,arba minch,229,126,1. YES,,27,1,0,1. YES,2. NO,8,2. NO,0,0,0,0,2. NO,48,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,1. YES,1. YES,,1. Government,1. YES,30,2. NO,,,,,,,,2. NO,48,2. NO,48,2. NO,,,2. NO,48,1. YES,,2. NO,48,2. NO,48,1. YES,142,64,36,20
071005020100101,2. URBAN,7. SNNP,10,05,2,1,001,01,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,18,31,3. Day,2. NO,18,10,2. NO,A/minch,65,35,1. YES,,7,1,1,2. NO,1. YES,1,1. YES,1,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,18,1. YES,,1. YES,5000,5000,2. NO,18,1. YES,,2. NO,65,2. NO,65,1. YES,340,324,0,0
071008088801603,1. RURAL,7. SNNP,10,08,8,88,016,03,4. Dirt Track,55,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,21,3,3. Day,2. NO,21,0,2. NO,Arba Minch,65,39,1. YES,,7,0,0,2. NO,2. NO,3,2. NO,0,0,0,0,2. NO,18,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,21,1. Government,2. NO,,2. NO,,,,,,,,2. NO,21,2. NO,21,1. YES,450,0,2. NO,21,2. NO,21,2. NO,21,2. NO,65,1. YES,57,31,0,0
071013088801005,1. RURAL,7. SNNP,10,13,8,88,010,05,4. Dirt Track,10,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,15,3,3. Day,2. NO,15,0,2. NO,Arba Minch,45,70,1. YES,,11,0,0,2. NO,2. NO,0,2. NO,0,0,0,0,2. NO,15,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,15,1. Government,2. NO,,2. NO,,,,,,,,2. NO,45,2. NO,45,2. NO,,,2. NO,45,2. NO,45,2. NO,45,2. NO,45,1. YES,90,98,49,26
071016010100610,2. URBAN,7. SNNP,10,16,1,1,006,10,3. Dirt Raod (Maintained),0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,750,2. Hour,1. YES,,,1. YES,,,,1. YES,,11,0,2,2. NO,1. YES,2,1. YES,2,1,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,3. Private,1. YES,0,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,100,4000,1. YES,,1. YES,,1. YES,,1. YES,,2. NO,,,,
071104088800912,1. RURAL,7. SNNP,11,04,8,88,009,12,2. Graded Graveled,48,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,30,3. Day,2. NO,21,20,2. NO,Mizan,78,51,1. YES,,5,0,2,1. YES,1. YES,9,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,,,2. NO,21,2. NO,21,2. NO,,,2. NO,21,2. NO,21,2. NO,21,2. NO,78,2. NO,,,,
071110010100102,2. URBAN,7. SNNP,11,10,1,1,001,02,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,2,2. Hour,1. YES,,,2. NO,Mizan,16,10,1. YES,,14,1,1,1. YES,1. YES,2,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,,,2. NO,16,1. YES,,1. YES,20,1500,2. NO,16,1. YES,,2. NO,16,2. NO,16,2. NO,,,,
071110088800906,1. RURAL,7. SNNP,11,10,8,88,009,06,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,6,2. Hour,2. NO,3,5,2. NO,mizan,20,15,1. YES,,6,0,0,2. NO,2. NO,3,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,3,1. Government,1. YES,380,2. NO,,,,,,,,2. NO,19,2. NO,2,2. NO,,,2. NO,20,2. NO,3,2. NO,20,2. NO,20,2. NO,,,,
071201088801101,1. RURAL,7. SNNP,12,01,8,88,011,01,2. Graded Graveled,21,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,10,2. Hour,,,,2. NO,Saja,21,20,2. NO,6,2,0,1,2. NO,1. YES,0,1. YES,0,0,0,0,2. NO,21,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,21,1. Government,2. NO,,2. NO,,,,,,,,2. NO,21,2. NO,21,2. NO,,,2. NO,21,2. NO,21,2. NO,21,2. NO,84,2. NO,,,,
071201088802507,1. RURAL,7. SNNP,12,01,8,88,025,07,2. Graded Graveled,30,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,30,5,2. Hour,2. NO,57,145,2. NO,saja,57,147,1. YES,,2,4,0,2. NO,1. YES,15,2. NO,0,0,0,0,2. NO,30,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,57,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,30,2. NO,20,1. YES,1,3000,2. NO,30,2. NO,20,2. NO,30,2. NO,30,2. NO,,,,
071304010100212,2. URBAN,7. SNNP,13,04,1,1,002,12,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,50,1. Minute,2. NO,12,10,1. YES,,,,2. NO,3,19,3,0,1. YES,1. YES,1,1. YES,2,0,2,0,1. YES,,,,,,,,2. NO,,,0,1. Government,1. YES,0,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,,2. NO,2,1. YES,,1. YES,30,700,2. NO,2,2. NO,2,2. NO,2,2. NO,2,2. NO,,,,
071308010100210,2. URBAN,7. SNNP,13,08,1,1,002,10,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,30,1. Minute,1. YES,,,1. YES,,,,2. NO,4,40,4,0,1. YES,1. YES,2,1. YES,5,0,5,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,2. NO,,1. YES,,2. NO,1,1. YES,50,5000,1. YES,,2. NO,1,2. NO,0,2. NO,3,1. YES,286,200,0,0
071501030100102,2. URBAN,7. SNNP,15,01,3,1,001,02,2. Graded Graveled,52,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,12,12,3. Day,2. NO,12,10,2. NO,Borge,12,10,2. NO,12,2,2,1,2. NO,1. YES,12,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,2. NO,,,1. Government,1. YES,0,1. YES,1. YES,2. NO,2. NO,1. YES,2. NO,,,2. NO,12,1. YES,,1. YES,1000,3000,2. NO,12,1. YES,,2. NO,12,2. NO,147,1. YES,42,55,17,45
071502088801308,1. RURAL,7. SNNP,15,02,8,88,013,08,3. Dirt Raod (Maintained),18,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,18,22,3. Day,2. NO,18,15,2. NO,Arba Minch,48,45,2. NO,18,11,0,0,2. NO,2. NO,18,1. YES,0,0,0,0,2. NO,18,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,18,1. Government,2. NO,,2. NO,,,,,,,,2. NO,18,2. NO,18,2. NO,,,2. NO,18,2. NO,18,2. NO,18,2. NO,0,1. YES,62,18,8,10
071504088803610,1. RURAL,7. SNNP,15,04,8,88,036,10,4. Dirt Track,9,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,1,3. Day,2. NO,43,30,2. NO,karat,43,30,1. YES,,19,0,1,1. YES,1. YES,2,2. NO,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,43,2. NO,43,2. NO,,,2. NO,43,2. NO,43,2. NO,43,2. NO,43,1. YES,324,62,0,0
071601088800404,1. RURAL,7. SNNP,16,01,8,88,004,04,4. Dirt Track,8,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,8,40,1. Minute,2. NO,8,10,2. NO,Kilito,8,8,1. YES,,0,4,3,1. YES,2. NO,8,1. YES,0,0,0,0,2. NO,3,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,8,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,8,2. NO,8,1. YES,6000,15000,2. NO,8,1. YES,,2. NO,8,2. NO,8,1. YES,96,64,0,0
071601088804904,1. RURAL,7. SNNP,16,01,8,88,049,04,4. Dirt Track,13,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,10,50,2. Hour,2. NO,13,0,1. YES,,,,1. YES,,0,6,1,1. YES,2. NO,10,1. YES,0,0,0,0,2. NO,3,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,13,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,13,2. NO,13,2. NO,,,2. NO,13,2. NO,13,2. NO,13,2. NO,13,2. NO,,,,
071701030100103,2. URBAN,7. SNNP,17,01,3,1,001,03,3. Dirt Raod (Maintained),45,1. YES,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,0,12,3. Day,1. YES,,,2. NO,Tercha,65,40,1. YES,,7,0,0,1. YES,2. NO,0,1. YES,3,0,0,0,1. YES,,,,,,,,1. YES,1. YES,2. NO,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,23,1. YES,,1. YES,110,2600,2. NO,23,1. YES,,2. NO,23,2. NO,23,2. NO,,,,
071701088802301,1. RURAL,7. SNNP,17,01,8,88,023,01,3. Dirt Raod (Maintained),29,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,4,3,3. Day,2. NO,4,0,2. NO,Tarcha,36,50,1. YES,,2,0,0,1. YES,1. YES,3,1. YES,0,0,0,0,1. YES,,2. NO,0,2. Sometimes Available,1. Government Facility,,1. YES,2. NO,,,4,1. Government,2. NO,,2. NO,,,,,,,,2. NO,4,1. YES,,2. NO,,,2. NO,4,2. NO,4,2. NO,4,2. NO,4,2. NO,,,,
071704088800902,1. RURAL,7. SNNP,17,04,8,88,009,02,3. Dirt Raod (Maintained),32,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,1,3. Day,2. NO,5,0,2. NO,Tarcha,20,20,1. YES,,2,0,0,1. YES,2. NO,5,1. YES,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,6,1. Government,2. NO,,2. NO,,,,,,,,2. NO,23,1. YES,,1. YES,400,850,2. NO,23,2. NO,6,2. NO,6,2. NO,23,2. NO,,,,
071801088800504,1. RURAL,7. SNNP,18,01,8,88,005,04,4. Dirt Track,4,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,4,1,3. Day,2. NO,4,0,2. NO,laska,4,0,2. NO,4,8,0,0,1. YES,2. NO,3,1. YES,0,0,0,0,2. NO,4,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,4,1. Government,2. NO,,2. NO,,,,,,,,2. NO,4,2. NO,4,2. NO,,,2. NO,4,2. NO,4,2. NO,4,2. NO,4,2. NO,,,,
071801088801406,1. RURAL,7. SNNP,18,01,8,88,014,06,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,1,3. Day,2. NO,5,10,2. NO,laska,5,10,2. NO,5,9,1,0,1. YES,2. NO,0,1. YES,0,0,0,0,2. NO,5,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,5,1. Government,2. NO,,2. NO,,,,,,,,2. NO,5,2. NO,5,2. NO,,,2. NO,5,2. NO,5,2. NO,5,2. NO,5,2. NO,,,,
071901088801705,1. RURAL,7. SNNP,19,01,8,88,017,05,3. Dirt Raod (Maintained),20,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,10,5,3. Day,2. NO,20,25,2. NO,Amaya,20,25,1. YES,,2,0,0,1. YES,2. NO,10,1. YES,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,12,1. Government,2. NO,,2. NO,,,,,,,,2. NO,12,1. YES,,2. NO,,,2. NO,12,2. NO,12,2. NO,12,2. NO,12,2. NO,,,,
071901088803902,1. RURAL,7. SNNP,19,01,8,88,039,02,3. Dirt Raod (Maintained),10,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,10,3,3. Day,2. NO,73,100,2. NO,Amaya,73,100,1. YES,,6,0,5,1. YES,2. NO,10,2. NO,0,0,0,0,1. YES,,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,10,1. Government,2. NO,,2. NO,,,,,,,,2. NO,73,1. YES,,2. NO,,,2. NO,73,2. NO,12,2. NO,10,2. NO,73,2. NO,,,,
072001088800308,1. RURAL,7. SNNP,20,01,8,88,003,08,4. Dirt Track,42,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2,2,3. Day,2. NO,18,20,2. NO,Worabe,46,70,1. YES,,0,6,2,1. YES,2. NO,2,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,18,1. Government,2. NO,,2. NO,,,,,,,,2. NO,18,2. NO,18,2. NO,,,2. NO,18,2. NO,18,2. NO,18,2. NO,46,2. NO,,,,
072003088802401,1. RURAL,7. SNNP,20,03,8,88,024,01,4. Dirt Track,45,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,10,3,3. Day,2. NO,16,10,2. NO,Worabe,45,20,1. YES,,0,11,0,1. YES,2. NO,10,1. YES,0,0,0,0,2. NO,2,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,10,1. Government,2. NO,,2. NO,,,,,,,,2. NO,10,2. NO,10,1. YES,0,0,2. NO,10,2. NO,10,2. NO,10,2. NO,45,2. NO,,,,
072005010100203,2. URBAN,7. SNNP,20,05,1,1,002,03,2. Graded Graveled,12,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,20,1. Minute,1. YES,,,2. NO,Werabe,15,10,1. YES,,3,5,0,1. YES,1. YES,3,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,200,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,1. YES,,2. NO,15,1. YES,25,4000,2. NO,50,1. YES,,2. NO,50,2. NO,15,2. NO,,,,
120101088801001,1. RURAL,12. GAMBELA,01,01,8,88,010,01,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,2,2. Hour,2. NO,48,20,2. NO,Gambela,36,20,2. NO,36,3,1,1,1. YES,2. NO,1,2. NO,0,0,0,0,2. NO,1,2. NO,0,3. Never Available,4. Other(Specify),áŒ¤áŠ“ áŠ¬áˆ‹ á‰ áŒˆ/áˆ›áˆ…á‰ áˆ© á‹¨áˆˆáˆ,2. NO,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,36,2. NO,36,2. NO,,,2. NO,36,2. NO,36,2. NO,0,2. NO,36,2. NO,,,,
120102088800501,1. RURAL,12. GAMBELA,01,02,8,88,005,01,4. Dirt Track,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,3,2. Hour,2. NO,14,20,2. NO,áŠ á‰¦á‰¦,14,20,2. NO,14,3,2,1,1. YES,2. NO,4,2. NO,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,4,1. Government,2. NO,,2. NO,,,,,,,,2. NO,14,2. NO,31,2. NO,,,2. NO,31,2. NO,31,2. NO,31,2. NO,31,2. NO,,,,
