ea_id,cs2q01,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs2q02,cs2q03,cs2q04,cs2q05_1,cs2q05_2,cs2q05_oth,cs2q06,cs2q07,cs2q07_oth
070403088802407,2,1. RURAL,7. SNNP,04,03,8,88,024,07,**CONFIDENTIAL**,1. Male,30,5. School Teacher,,,30,6. Above Secondary school,
070403088802407,3,1. RURAL,7. SNNP,04,03,8,88,024,07,**CONFIDENTIAL**,1. Male,27,6. Agricultural Extension/Development Officier,,,3,6. Above Secondary school,
070403088802407,4,1. RURAL,7. SNNP,04,03,8,88,024,07,**CONFIDENTIAL**,1. Male,26,11. Other (Specify),,Statistics officer,1,6. Above Secondary school,
070407088801207,1,1. RURAL,7. SNNP,04,07,8,88,012,07,**CONFIDENTIAL**,1. Male,30,11. Other (Specify),,Deputy Chairperson,30,2. Incomplete primary school,
070407088801207,2,1. RURAL,7. SNNP,04,07,8,88,012,07,**CONFIDENTIAL**,1. Male,33,11. Other (Specify),,Farmer,33,6. Above Secondary school,
070407088801207,3,1. RURAL,7. SNNP,04,07,8,88,012,07,**CONFIDENTIAL**,1. Male,24,11. Other (Specify),,Kebele Manager,24,6. Above Secondary school,
070407088801207,4,1. RURAL,7. SNNP,04,07,8,88,012,07,**CONFIDENTIAL**,1. Male,26,11. Other (Specify),,House Speaker,26,6. Above Secondary school,
070407088801207,5,1. RURAL,7. SNNP,04,07,8,88,012,07,**CONFIDENTIAL**,1. Male,25,11. Other (Specify),,Statistics officer,1,6. Above Secondary school,
070409010100108,1,2. URBAN,7. SNNP,04,09,1,1,001,08,**CONFIDENTIAL**,1. Male,45,1. Chairman/woman,,,30,4. Incomplete secondary school,
070409010100108,2,2. URBAN,7. SNNP,04,09,1,1,001,08,**CONFIDENTIAL**,1. Male,38,11. Other (Specify),,Kebele Manager,5,6. Above Secondary school,
070409010100108,3,2. URBAN,7. SNNP,04,09,1,1,001,08,**CONFIDENTIAL**,1. Male,29,10. Police,,,20,6. Above Secondary school,
070409010100108,4,2. URBAN,7. SNNP,04,09,1,1,001,08,**CONFIDENTIAL**,2. Female,40,2. Representative,,,40,2. Incomplete primary school,
070409010100108,5,2. URBAN,7. SNNP,04,09,1,1,001,08,**CONFIDENTIAL**,2. Female,22,7. Health Worker,,,11,6. Above Secondary school,
070409010100108,6,2. URBAN,7. SNNP,04,09,1,1,001,08,**CONFIDENTIAL**,1. Male,56,3. Elderly,,,26,6. Above Secondary school,
070410088800810,1,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,1. Male,45,1. Chairman/woman,,,45,2. Incomplete primary school,
070410088800810,2,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,1. Male,27,2. Representative,,,27,3. Primary school completed,
070410088800810,3,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,1. Male,51,3. Elderly,,,51,2. Incomplete primary school,
070410088800810,4,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,1. Male,27,6. Agricultural Extension/Development Officier,,,2,6. Above Secondary school,
070410088800810,5,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,2. Female,31,7. Health Worker,,,31,6. Above Secondary school,
070410088800810,6,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,1. Male,29,9. Religious Leader,,,29,3. Primary school completed,
070410088800810,7,1. RURAL,7. SNNP,04,10,8,88,008,10,**CONFIDENTIAL**,1. Male,35,10. Police,,,35,2. Incomplete primary school,
070414088800609,1,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,27,1. Chairman/woman,,,27,6. Above Secondary school,
070414088800609,2,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,31,2. Representative,,,31,6. Above Secondary school,
070414088800609,3,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,53,3. Elderly,,,53,3. Primary school completed,
070414088800609,4,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,25,4. School Headmaster,,,2,6. Above Secondary school,
070414088800609,5,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,23,6. Agricultural Extension/Development Officier,,,23,6. Above Secondary school,
070414088800609,6,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,23,7. Health Worker,,,2,6. Above Secondary school,
070414088800609,7,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,32,8. Business Man/Woman,,,32,3. Primary school completed,
070414088800609,8,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,40,9. Religious Leader,,,40,3. Primary school completed,
070414088800609,9,1. RURAL,7. SNNP,04,14,8,88,006,09,**CONFIDENTIAL**,1. Male,32,10. Police,,,32,3. Primary school completed,
070418088801803,1,1. RURAL,7. SNNP,04,18,8,88,018,03,**CONFIDENTIAL**,1. Male,40,11. Other (Specify),,Farmer,40,2. Incomplete primary school,
070418088801803,2,1. RURAL,7. SNNP,04,18,8,88,018,03,**CONFIDENTIAL**,1. Male,45,8. Business Man/Woman,,,45,3. Primary school completed,
070418088801803,3,1. RURAL,7. SNNP,04,18,8,88,018,03,**CONFIDENTIAL**,1. Male,35,8. Business Man/Woman,,,35,2. Incomplete primary school,
070418088801803,4,1. RURAL,7. SNNP,04,18,8,88,018,03,**CONFIDENTIAL**,1. Male,34,11. Other (Specify),,Statistics officer,1,6. Above Secondary school,
070418088801803,5,1. RURAL,7. SNNP,04,18,8,88,018,03,**CONFIDENTIAL**,2. Female,30,11. Other (Specify),,Kebele Manager,30,6. Above Secondary school,
070418088801803,6,1. RURAL,7. SNNP,04,18,8,88,018,03,**CONFIDENTIAL**,1. Male,40,8. Business Man/Woman,,,5,6. Above Secondary school,
070420010100106,1,2. URBAN,7. SNNP,04,20,1,1,001,06,**CONFIDENTIAL**,1. Male,40,11. Other (Specify),,Kebele Manager,40,5. Secondary school completed,
070420010100106,2,2. URBAN,7. SNNP,04,20,1,1,001,06,**CONFIDENTIAL**,1. Male,45,10. Police,,,45,3. Primary school completed,
070420010100106,3,2. URBAN,7. SNNP,04,20,1,1,001,06,**CONFIDENTIAL**,2. Female,35,2. Representative,,,35,5. Secondary school completed,
070420010100106,4,2. URBAN,7. SNNP,04,20,1,1,001,06,**CONFIDENTIAL**,1. Male,45,1. Chairman/woman,,,45,5. Secondary school completed,
070420010100106,5,2. URBAN,7. SNNP,04,20,1,1,001,06,**CONFIDENTIAL**,1. Male,33,10. Police,,,33,3. Primary school completed,
070420010100106,6,2. URBAN,7. SNNP,04,20,1,1,001,06,**CONFIDENTIAL**,2. Female,24,8. Business Man/Woman,,,5,6. Above Secondary school,
070501088800605,1,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,1. Male,33,1. Chairman/woman,,,33,6. Above Secondary school,
070501088800605,2,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,Kebele Manager,35,3. Primary school completed,
070501088800605,3,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,1. Male,22,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
070501088800605,4,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,2. Female,32,7. Health Worker,,,3,6. Above Secondary school,
070501088800605,5,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,1. Male,52,3. Elderly,,,52,2. Incomplete primary school,
070501088800605,6,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,1. Male,25,10. Police,,,25,3. Primary school completed,
070501088800605,7,1. RURAL,7. SNNP,05,01,8,88,006,05,**CONFIDENTIAL**,1. Male,28,8. Business Man/Woman,,,28,2. Incomplete primary school,
070503088801401,1,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,1. Male,51,1. Chairman/woman,,,51,5. Secondary school completed,
070503088801401,2,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,1. Male,52,11. Other (Specify),,Kebele Manager,52,4. Incomplete secondary school,
070503088801401,3,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,1. Male,35,10. Police,,,35,3. Primary school completed,
070503088801401,4,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,2. Female,36,7. Health Worker,,,8,6. Above Secondary school,
070503088801401,5,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,1. Male,42,6. Agricultural Extension/Development Officier,,,2,6. Above Secondary school,
070503088801401,6,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,1. Male,65,3. Elderly,,,65,2. Incomplete primary school,
070503088801401,7,1. RURAL,7. SNNP,05,03,8,88,014,01,**CONFIDENTIAL**,1. Male,30,9. Religious Leader,,,30,3. Primary school completed,
070602088802005,1,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,1. Male,35,1. Chairman/woman,,,35,3. Primary school completed,
070602088802005,2,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,1. Male,33,10. Police,,,19,5. Secondary school completed,
070602088802005,3,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,1. Male,30,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
070602088802005,4,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,1. Male,28,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
070602088802005,5,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,1. Male,35,3. Elderly,,,35,4. Incomplete secondary school,
070602088802005,6,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,2. Female,22,2. Representative,5. School Teacher,,1,6. Above Secondary school,
070602088802005,7,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,1. Male,38,4. School Headmaster,,,5,6. Above Secondary school,
070602088802005,8,1. RURAL,7. SNNP,06,02,8,88,020,05,**CONFIDENTIAL**,2. Female,26,7. Health Worker,,,1,6. Above Secondary school,
070603010100105,1,2. URBAN,7. SNNP,06,03,1,1,001,05,**CONFIDENTIAL**,1. Male,27,1. Chairman/woman,,,19,5. Secondary school completed,
070603010100105,2,2. URBAN,7. SNNP,06,03,1,1,001,05,**CONFIDENTIAL**,1. Male,34,11. Other (Specify),,Law/ Security,29,6. Above Secondary school,
070603010100105,3,2. URBAN,7. SNNP,06,03,1,1,001,05,**CONFIDENTIAL**,2. Female,36,7. Health Worker,,,28,6. Above Secondary school,
070603010100105,4,2. URBAN,7. SNNP,06,03,1,1,001,05,**CONFIDENTIAL**,2. Female,31,6. Agricultural Extension/Development Officier,,,12,6. Above Secondary school,
070603010100105,5,2. URBAN,7. SNNP,06,03,1,1,001,05,**CONFIDENTIAL**,2. Female,35,8. Business Man/Woman,,,13,6. Above Secondary school,
070603010100105,6,2. URBAN,7. SNNP,06,03,1,1,001,05,**CONFIDENTIAL**,2. Female,34,10. Police,,,13,6. Above Secondary school,
070606088801009,1,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,26,11. Other (Specify),,Kebele Manager,16,6. Above Secondary school,
070606088801009,2,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,2. Female,22,6. Agricultural Extension/Development Officier,,,3,6. Above Secondary school,
070606088801009,3,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,35,10. Police,,,31,3. Primary school completed,
070606088801009,4,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,40,9. Religious Leader,,,38,4. Incomplete secondary school,
070606088801009,5,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,28,8. Business Man/Woman,,,25,4. Incomplete secondary school,
070606088801009,6,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,60,3. Elderly,,,60,1. None/ illitrate,
070606088801009,7,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,25,7. Health Worker,,,7,6. Above Secondary school,
070606088801009,8,1. RURAL,7. SNNP,06,06,8,88,010,09,**CONFIDENTIAL**,1. Male,35,4. School Headmaster,,,15,6. Above Secondary school,
070610088800907,1,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,41,1. Chairman/woman,,,41,4. Incomplete secondary school,
070610088800907,2,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,27,6. Agricultural Extension/Development Officier,,,23,6. Above Secondary school,
070610088800907,3,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,40,4. School Headmaster,,,20,6. Above Secondary school,
070610088800907,4,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,54,3. Elderly,,,54,3. Primary school completed,
070610088800907,6,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,32,9. Religious Leader,,,32,3. Primary school completed,
070610088800907,7,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,2. Female,32,7. Health Worker,,,29,6. Above Secondary school,
070610088800907,8,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,37,8. Business Man/Woman,,,37,4. Incomplete secondary school,
070610088800907,9,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,35,10. Police,,,33,4. Incomplete secondary school,
070610088800907,10,1. RURAL,7. SNNP,06,10,8,88,009,07,**CONFIDENTIAL**,1. Male,35,9. Religious Leader,,,31,6. Above Secondary school,
070613010100707,1,2. URBAN,7. SNNP,06,13,1,1,007,07,**CONFIDENTIAL**,2. Female,37,1. Chairman/woman,,,22,6. Above Secondary school,
070613010100707,2,2. URBAN,7. SNNP,06,13,1,1,007,07,**CONFIDENTIAL**,2. Female,33,2. Representative,9. Religious Leader,,33,6. Above Secondary school,
070613010100707,3,2. URBAN,7. SNNP,06,13,1,1,007,07,**CONFIDENTIAL**,1. Male,58,3. Elderly,,,58,5. Secondary school completed,
070613010100707,4,2. URBAN,7. SNNP,06,13,1,1,007,07,**CONFIDENTIAL**,1. Male,35,4. School Headmaster,5. School Teacher,,19,6. Above Secondary school,
070613010100707,5,2. URBAN,7. SNNP,06,13,1,1,007,07,**CONFIDENTIAL**,2. Female,32,7. Health Worker,,,23,6. Above Secondary school,
070701010100104,1,2. URBAN,7. SNNP,07,01,1,1,001,04,**CONFIDENTIAL**,1. Male,39,1. Chairman/woman,,,16,5. Secondary school completed,
070701010100104,2,2. URBAN,7. SNNP,07,01,1,1,001,04,**CONFIDENTIAL**,1. Male,44,9. Religious Leader,,,11,3. Primary school completed,
070701010100104,3,2. URBAN,7. SNNP,07,01,1,1,001,04,**CONFIDENTIAL**,1. Male,67,8. Business Man/Woman,,,16,5. Secondary school completed,
070701010100104,4,2. URBAN,7. SNNP,07,01,1,1,001,04,**CONFIDENTIAL**,1. Male,39,3. Elderly,,,20,4. Incomplete secondary school,
070701010100104,5,2. URBAN,7. SNNP,07,01,1,1,001,04,**CONFIDENTIAL**,1. Male,26,7. Health Worker,,,3,6. Above Secondary school,
070701010100104,6,2. URBAN,7. SNNP,07,01,1,1,001,04,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,7,6. Above Secondary school,
070702088802709,1,1. RURAL,7. SNNP,07,02,8,88,027,09,**CONFIDENTIAL**,1. Male,35,3. Elderly,,,9,6. Above Secondary school,
070702088802709,2,1. RURAL,7. SNNP,07,02,8,88,027,09,**CONFIDENTIAL**,1. Male,43,3. Elderly,,,6,3. Primary school completed,
070702088802709,3,1. RURAL,7. SNNP,07,02,8,88,027,09,**CONFIDENTIAL**,1. Male,33,6. Agricultural Extension/Development Officier,,,3,6. Above Secondary school,
070702088802709,4,1. RURAL,7. SNNP,07,02,8,88,027,09,**CONFIDENTIAL**,1. Male,25,2. Representative,,,0,2. Incomplete primary school,
070702088802709,5,1. RURAL,7. SNNP,07,02,8,88,027,09,**CONFIDENTIAL**,2. Female,29,7. Health Worker,,,2,6. Above Secondary school,
070702088802709,6,1. RURAL,7. SNNP,07,02,8,88,027,09,**CONFIDENTIAL**,1. Male,35,10. Police,,,0,2. Incomplete primary school,
070706088801507,1,1. RURAL,7. SNNP,07,06,8,88,015,07,**CONFIDENTIAL**,1. Male,24,1. Chairman/woman,,,24,5. Secondary school completed,
070706088801507,2,1. RURAL,7. SNNP,07,06,8,88,015,07,**CONFIDENTIAL**,1. Male,30,6. Agricultural Extension/Development Officier,,,30,6. Above Secondary school,
070706088801507,3,1. RURAL,7. SNNP,07,06,8,88,015,07,**CONFIDENTIAL**,2. Female,25,6. Agricultural Extension/Development Officier,,,10,6. Above Secondary school,
070706088801507,4,1. RURAL,7. SNNP,07,06,8,88,015,07,**CONFIDENTIAL**,1. Male,28,6. Agricultural Extension/Development Officier,,,28,6. Above Secondary school,
070706088801507,5,1. RURAL,7. SNNP,07,06,8,88,015,07,**CONFIDENTIAL**,1. Male,40,3. Elderly,,,40,1. None/ illitrate,
070904030100101,1,2. URBAN,7. SNNP,09,04,3,1,001,01,**CONFIDENTIAL**,1. Male,35,1. Chairman/woman,,,35,3. Primary school completed,
070904030100101,2,2. URBAN,7. SNNP,09,04,3,1,001,01,**CONFIDENTIAL**,1. Male,36,2. Representative,,,36,3. Primary school completed,
070904030100101,3,2. URBAN,7. SNNP,09,04,3,1,001,01,**CONFIDENTIAL**,1. Male,26,2. Representative,,,26,6. Above Secondary school,
070904030100101,4,2. URBAN,7. SNNP,09,04,3,1,001,01,**CONFIDENTIAL**,1. Male,24,6. Agricultural Extension/Development Officier,,,1,6. Above Secondary school,
070904088801204,1,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,1. Male,38,1. Chairman/woman,,,38,3. Primary school completed,
070904088801204,2,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Law/ Security,31,6. Above Secondary school,
070904088801204,3,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,2. Female,28,2. Representative,,,4,6. Above Secondary school,
070904088801204,4,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,1. Male,31,11. Other (Specify),,Economy Section Officer,2,6. Above Secondary school,
070904088801204,5,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,1. Male,42,11. Other (Specify),,Vital registration,42,5. Secondary school completed,
070904088801204,6,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,2. Female,24,7. Health Worker,,,24,5. Secondary school completed,
070904088801204,7,1. RURAL,7. SNNP,09,04,8,88,012,04,**CONFIDENTIAL**,1. Male,26,6. Agricultural Extension/Development Officier,,,26,6. Above Secondary school,
070909088800504,1,1. RURAL,7. SNNP,09,09,8,88,005,04,**CONFIDENTIAL**,1. Male,48,1. Chairman/woman,,,48,3. Primary school completed,
070909088800504,2,1. RURAL,7. SNNP,09,09,8,88,005,04,**CONFIDENTIAL**,1. Male,24,6. Agricultural Extension/Development Officier,,,2,6. Above Secondary school,
070909088800504,3,1. RURAL,7. SNNP,09,09,8,88,005,04,**CONFIDENTIAL**,2. Female,22,7. Health Worker,,,1,6. Above Secondary school,
070909088800504,4,1. RURAL,7. SNNP,09,09,8,88,005,04,**CONFIDENTIAL**,1. Male,29,5. School Teacher,,,29,6. Above Secondary school,
070909088800504,5,1. RURAL,7. SNNP,09,09,8,88,005,04,**CONFIDENTIAL**,1. Male,23,2. Representative,,,23,6. Above Secondary school,
070909088800504,6,1. RURAL,7. SNNP,09,09,8,88,005,04,**CONFIDENTIAL**,1. Male,33,2. Representative,,,33,3. Primary school completed,
071003088801004,1,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Kebele Manager,32,5. Secondary school completed,
071003088801004,2,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,43,1. Chairman/woman,,,43,2. Incomplete primary school,
071003088801004,3,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,62,9. Religious Leader,,,62,2. Incomplete primary school,
071003088801004,4,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,30,9. Religious Leader,,,30,3. Primary school completed,
071003088801004,5,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,26,2. Representative,,,26,5. Secondary school completed,
071003088801004,6,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,24,10. Police,,,1,5. Secondary school completed,
071003088801004,7,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,24,6. Agricultural Extension/Development Officier,,,3,6. Above Secondary school,
071003088801004,8,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,82,3. Elderly,,,82,1. None/ illitrate,
071003088801004,9,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,2. Female,40,3. Elderly,,,40,2. Incomplete primary school,
071003088801004,10,1. RURAL,7. SNNP,10,03,8,88,010,04,**CONFIDENTIAL**,1. Male,31,4. School Headmaster,,,1,6. Above Secondary school,
071005020100101,1,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,46,1. Chairman/woman,,,46,4. Incomplete secondary school,
071005020100101,2,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,34,2. Representative,,,34,5. Secondary school completed,
071005020100101,3,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,60,3. Elderly,,,60,2. Incomplete primary school,
071005020100101,4,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,36,4. School Headmaster,,,3,6. Above Secondary school,
071005020100101,5,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,48,6. Agricultural Extension/Development Officier,,,48,6. Above Secondary school,
071005020100101,6,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,2. Female,28,7. Health Worker,,,28,6. Above Secondary school,
071005020100101,7,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,50,8. Business Man/Woman,,,20,5. Secondary school completed,
071005020100101,8,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,53,9. Religious Leader,,,51,4. Incomplete secondary school,
071005020100101,9,2. URBAN,7. SNNP,10,05,2,1,001,01,**CONFIDENTIAL**,1. Male,25,10. Police,,,25,6. Above Secondary school,
071008088801603,1,1. RURAL,7. SNNP,10,08,8,88,016,03,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,Kebele Manager,32,6. Above Secondary school,
071008088801603,2,1. RURAL,7. SNNP,10,08,8,88,016,03,**CONFIDENTIAL**,1. Male,58,3. Elderly,,,58,1. None/ illitrate,
071008088801603,3,1. RURAL,7. SNNP,10,08,8,88,016,03,**CONFIDENTIAL**,1. Male,28,1. Chairman/woman,9. Religious Leader,,28,5. Secondary school completed,
071008088801603,4,1. RURAL,7. SNNP,10,08,8,88,016,03,**CONFIDENTIAL**,1. Male,32,6. Agricultural Extension/Development Officier,11. Other (Specify),Farmer Training Center,32,4. Incomplete secondary school,
071008088801603,5,1. RURAL,7. SNNP,10,08,8,88,016,03,**CONFIDENTIAL**,1. Male,70,3. Elderly,,,70,1. None/ illitrate,
071008088801603,6,1. RURAL,7. SNNP,10,08,8,88,016,03,**CONFIDENTIAL**,1. Male,34,6. Agricultural Extension/Development Officier,,,6,6. Above Secondary school,
071013088801005,1,1. RURAL,7. SNNP,10,13,8,88,010,05,**CONFIDENTIAL**,1. Male,30,1. Chairman/woman,,,30,5. Secondary school completed,
071013088801005,2,1. RURAL,7. SNNP,10,13,8,88,010,05,**CONFIDENTIAL**,1. Male,35,11. Other (Specify),,Deputy Chairperson,35,5. Secondary school completed,
071013088801005,3,1. RURAL,7. SNNP,10,13,8,88,010,05,**CONFIDENTIAL**,1. Male,36,2. Representative,,,36,2. Incomplete primary school,
071013088801005,4,1. RURAL,7. SNNP,10,13,8,88,010,05,**CONFIDENTIAL**,1. Male,32,11. Other (Specify),,House Speaker,32,2. Incomplete primary school,
071013088801005,5,1. RURAL,7. SNNP,10,13,8,88,010,05,**CONFIDENTIAL**,1. Male,28,11. Other (Specify),,Law/ Security,28,2. Incomplete primary school,
