holder_id,household_id,seed_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s5q0A,s5q0B,s5q01a,s5q01b,s5q02,s5q03_1,s5q03_2,s5q04,s5q05,s5q06,s5q07,s5q08,s5q09,s5q10,s5q11_1,s5q11_2,s5q12,s5q13,s5q14_1,s5q14_2,s5q15,s5q16,s5q17
04160608880070206901,041606088800702069,5,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,01_04 Ye Abesha goman,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.8
04160608880070206901,041606088800702069,6,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,01_05 Nech shinkurt,55. GARLIC,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.25
04160608880070206901,041606088800702069,7,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,01_06 Bakela,13. HORSE BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
04160608880070206901,041606088800702069,8,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,01_10 Duba,61. PUMPKINS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.1
04160608880070206901,041606088800702069,10,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,02_01 Misir,14. LENTILS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
04160608880070206901,041606088800702069,12,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,03_02 Nech Shimbra,11. CHICK PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,25
04160608880070206901,041606088800702069,16,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,05_01 Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,50
04160608880070206901,041606088800702069,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,03_03 Gowaya,16. VETCH,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070206901,041606088800702069,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,04_01 Sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070206901,041606088800702069,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,69,1,3. Both livestock and crop production,01_03 Gomen zer,26. RAPE SEED,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070208101,041606088800702081,3,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_03 Misir,14. LENTILS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
04160608880070208101,041606088800702081,4,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_03 Suf,28. SUNFLOWER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.4
04160608880070208101,041606088800702081,6,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_06 Gowaya,16. VETCH,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.5
04160608880070208101,041606088800702081,7,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_07 Key Shimbra,11. CHICK PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
04160608880070208101,041606088800702081,10,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,03_01 Bakela,13. HORSE BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
04160608880070208101,041606088800702081,11,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,03_02 Bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
04160608880070208101,041606088800702081,13,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,03_03 Teambaho,78. TOBACCO,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.08
04160608880070208101,041606088800702081,15,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,03_04 Gomen zer,26. RAPE SEED,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.1
04160608880070208101,041606088800702081,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_09 Kosta,69. SPINACH,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070208101,041606088800702081,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_01 Sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070208101,041606088800702081,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_04 Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070208101,041606088800702081,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,81,1,3. Both livestock and crop production,02_09 Ye Abesha goman,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070209301,041606088800702093,1,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_01 Nech Boloke,12. HARICOT BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
04160608880070209301,041606088800702093,2,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_03 Bakela,13. HORSE BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,4
04160608880070209301,041606088800702093,3,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_04 Sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,12
04160608880070209301,041606088800702093,4,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_05 Kosta,69. SPINACH,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.2,1. ON FOOT,0,10,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04160608880070209301,041606088800702093,6,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_06 Bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
04160608880070209301,041606088800702093,7,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_06 Gomen zer,26. RAPE SEED,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.8
04160608880070209301,041606088800702093,9,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_07 Ye Abesha goman,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.1
04160608880070209301,041606088800702093,10,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_09 Duba,61. PUMPKINS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.08
04160608880070209301,041606088800702093,11,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,02_01 Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,6
04160608880070209301,041606088800702093,13,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,02_03 Misir,14. LENTILS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
04160608880070209301,041606088800702093,14,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,02_03 Suf,28. SUNFLOWER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.25
04160608880070209301,041606088800702093,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,01_07 Tembaho,78. TOBACCO,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070209301,041606088800702093,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,93,1,3. Both livestock and crop production,02_02 Gowaya,16. VETCH,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070210501,041606088800702105,2,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,01_07 Chat,71. CHAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1
04160608880070210501,041606088800702105,7,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,03_03 Mesr,14. LENTILS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
04160608880070210501,041606088800702105,8,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,03_03 Gomen zer,26. RAPE SEED,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.4
04160608880070210501,041606088800702105,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,05_01 Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070210501,041606088800702105,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,02_01 Nech Shimbra,11. CHICK PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070210501,041606088800702105,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,03_04 Sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070210501,041606088800702105,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,105,1,3. Both livestock and crop production,02_02 Gowaya,16. VETCH,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070211701,041606088800702117,2,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_02 Gebsi,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,25
04160608880070211701,041606088800702117,3,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_05 Key sir,51. BEER ROOT,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.1,1. ON FOOT,0,10,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04160608880070211701,041606088800702117,4,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_06 Kosta,69. SPINACH,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.1,1. ON FOOT,0,15,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04160608880070211701,041606088800702117,5,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_06 Gomen zer,26. RAPE SEED,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.8
04160608880070211701,041606088800702117,6,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_06 Karya,59. GREEN PEPPER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.2
04160608880070211701,041606088800702117,7,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_07 Karot,53. CARROT,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.2,1. ON FOOT,0,5,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04160608880070211701,041606088800702117,8,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_07 Ye Abesha goman,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.8
04160608880070211701,041606088800702117,10,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_09 Duba,61. PUMPKINS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.08
04160608880070211701,041606088800702117,11,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_10 Bakela,13. HORSE BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,7
04160608880070211701,041606088800702117,15,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,04_01 Suf,28. SUNFLOWER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.1
04160608880070211701,041606088800702117,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,05_01 Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070211701,041606088800702117,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,07_01 Key Shimbra,11. CHICK PEAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070211701,041606088800702117,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,01_09 Bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04160608880070211701,041606088800702117,,041606088800702,1. RURAL,12929.9512987013,4. OROMIA,16,06,8,88,007,02,117,1,3. Both livestock and crop production,04_01 Sinde,8. WHEAT,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,
04170108880010500101,041701088800105001,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,1,1,3. Both livestock and crop production,key Boloke,12. HARICOT BEANS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,10,1. ON FOOT,0,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010500101,041701088800105001,2,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,1,1,3. Both livestock and crop production,Teff,7. TEFF,2. IMPROVED,1. IMPROVED NEW,1. YES,3. GOVERNMENT AGENCY,,12.5,2. MOTER TRANSPORT,20,477,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010501101,041701088800105011,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,11,1,3. Both livestock and crop production,Habesha Gomin,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010501101,041701088800105011,2,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,11,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010502101,041701088800105021,3,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,21,1,1. crop production only,key boloke,19. RED KIDENY BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,6,8. FRIEND/NEIGHBOR,,0,2. NO,
04170108880010502101,041701088800105021,4,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,21,1,1. crop production only,bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,8,1. ON FOOT,0,80,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010502101,041701088800105021,5,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,21,1,1. crop production only,Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,20,1. AGRICULTURAL COOPERATIVE ,,10,2. NO,
04170108880010502101,041701088800105021,6,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,21,1,1. crop production only,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010502101,041701088800105021,7,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,21,1,1. crop production only,muz,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Key Boloke,19. RED KIDENY BEANS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,1,1. ON FOOT,0,12,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,2,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,3,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Habesha Gomin,56. KALE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.025,1. ON FOOT,0,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,4,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,2. FARMER-BASED CLUB/ORGANIZATION,6. MAIN MARKET,12,1. ON FOOT,0,320,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,5,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Mashila,6. SORGHUM,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.25,1. ON FOOT,0,4,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,6,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Dagusa,3. MILLET,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,2,1. ON FOOT,0,2,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010503101,041701088800105031,7,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,31,1,3. Both livestock and crop production,Teff,7. TEFF,2. IMPROVED,1. IMPROVED NEW,2. NO,,,,,,,,,,,,1. YES,30,1. AGRICULTURAL COOPERATIVE ,,0,2. NO,
04170108880010504101,041701088800105041,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,41,1,1. crop production only,Muz,42. BANANAS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010504101,041701088800105041,2,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,41,1,1. crop production only,Key Boloke,19. RED KIDENY BEANS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,4,1. ON FOOT,0,24,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010504101,041701088800105041,3,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,41,1,1. crop production only,Dagusa,3. MILLET,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,1,1. ON FOOT,0,9,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010504101,041701088800105041,4,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,41,1,1. crop production only,Mashila,6. SORGHUM,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,1,1. ON FOOT,0,5,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010504101,041701088800105041,5,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,41,1,1. crop production only,Teff,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,12,1. ON FOOT,0,420,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010505101,041701088800105051,3,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,51,1,3. Both livestock and crop production,Teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,12,1. AGRICULTURAL COOPERATIVE ,,20,1. YES,8
04170108880010505101,041701088800105051,4,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,51,1,3. Both livestock and crop production,Habesha Gomin,56. KALE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010505101,041701088800105051,5,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,51,1,3. Both livestock and crop production,Enset,74. ENSET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010505101,041701088800105051,6,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,51,1,3. Both livestock and crop production,Buna,72. COFFEE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010505101,041701088800105051,,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,51,1,3. Both livestock and crop production,Key Boloke,19. RED KIDENY BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
04170108880010506101,041701088800105061,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,61,1,1. crop production only,Habesha Goman,56. KALE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0.02,1. ON FOOT,0,5,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010506101,041701088800105061,2,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,61,1,1. crop production only,Bokolo,2. MAIZE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,10,1. ON FOOT,0,100,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010506101,041701088800105061,6,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,61,1,1. crop production only,Teff,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,4,1. ON FOOT,0,112,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010506101,041701088800105061,7,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,61,1,1. crop production only,Salix,27. SESAME,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,6,1. ON FOOT,0,72,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
04170108880010506101,041701088800105061,,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,61,1,1. crop production only,Key Boloke,19. RED KIDENY BEANS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,3,1. ON FOOT,0,28,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,2. NO,
04170108880010507101,041701088800105071,1,041701088800105,1. RURAL,10822.84812409812,4. OROMIA,17,01,8,88,001,05,71,1,3. Both livestock and crop production,Habesha Gomin,56. KALE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0,1. ON FOOT,0,10,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
