holder_id,household_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s7q01,s7q02,s7q03,s7q03_os,s7q04,s7q05,s7q05_os,s7q06,s7q07,s7q07_os,s7q08,s7q08_os,s7q09,s7q10,s7q10_os,s7q11_1,s7q11_2,s7q11_os,s7q12,s7q13,s7q13_os,s7q14,s7q15,s7q15_os,s7q16,s7q16_os,s7q17,s7q18,s7q18_os,s7q19,s7q20,s7q21,s7q22,s7q23,s7q24,s7q25,s7q26,s7q27,s7q28_1,s7q28_2,s7q28_os,s7q29,s7q30,s7q31_1,s7q31_2,s7q31_3,s7q31_os,s7q32a_1,s7q32a_2,s7q32b_1,s7q32b_2,s7q32c_1,s7q32c_2
07020508880120210701,070205088801202107,070205088801202,1. RURAL,6905.9525,7. SNNP,02,05,8,88,012,02,107,1,3. Both livestock and crop production,1. YES,1. YES,,,2. NO,1. IGNORANCE,,2. NO,,,4. IGNORANCE,,2. NO,3. IGNORANCE,,3. MERCHANTS,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,13,0,6,7,0,,6,7,,,,,1. YES,6,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0.69,1. GRAM
07020508880120211901,070205088801202119,070205088801202,1. RURAL,6905.9525,7. SNNP,02,05,8,88,012,02,119,1,3. Both livestock and crop production,1. YES,1. YES,,,2. NO,2. LACK OF MONEY,,2. NO,,,2. UNABLE TO PAY THE LOAN,,2. NO,1. NON-AVAILABILITY OF THE SERVICE,,3. MERCHANTS,,,2,,,1,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,33,0,3,30,0,,3,30,,,,,1. YES,6,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,1.55,1. GRAM
07021008880170300700,070210088801703007,070210088801703,1. RURAL,633.5736238532111,7. SNNP,02,10,8,88,017,03,7,0,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07021008880170300901,070210088801703009,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,9,1,3. Both livestock and crop production,1. YES,1. YES,,,2. NO,7. OTHERS(SPECIFY),lack of capacity/ shortage of manpower,1. YES,1. GOVERNMENT,,,,2. NO,4. DOES NOT YIELD ANY RESULTS,,1. GOVERNMENT ORGANIZATION,,,3,,,3,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,269,0,102,167,0,,0,0,,5. OTHER (SPECIFY),,There is no Difference,1. YES,22,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,1,2. KILO GRAM 
07021008880170301901,070210088801703019,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,19,1,1. crop production only,1. YES,1. YES,,,1. YES,,,2. NO,,,1. NON-AVAILABILITY OF THE SERVICE,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,1,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,78,0,28,50,0,,28,50,,,,,1. YES,20,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0.3,2. KILO GRAM 
07021008880170302901,070210088801703029,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,29,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,5. DOES NOT YIELD ANY RESULTS,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,261,0,93,168,0,,93,168,,,,,1. YES,26,1. TERRACING,,,,0,,0,,1,3. LITER
07021008880170303901,070210088801703039,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,39,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,2. UNABLE TO PAY THE LOAN,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,53,0,19,34,0,,19,34,,,,,2. NO,,,,,,0,,0,,0.15,1. GRAM
07021008880170304901,070210088801703049,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,49,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,5. DOES NOT YIELD ANY RESULTS,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,104,0,26,78,0,,0,0,,5. OTHER (SPECIFY),,There is no Difference,1. YES,48,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0.2,2. KILO GRAM 
07021008880170305901,070210088801703059,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,59,1,1. crop production only,1. YES,1. YES,,,1. YES,,,2. NO,,,2. UNABLE TO PAY THE LOAN,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,1,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,36,0,14,22,0,,14,22,,,,,1. YES,19,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0.15,3. LITER
07021008880170306901,070210088801703069,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,69,1,1. crop production only,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,94,0,31,63,0,,31,63,,,,,1. YES,22,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0.3,2. KILO GRAM 
07021008880170307901,070210088801703079,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,79,1,1. crop production only,1. YES,1. YES,,,1. YES,,,2. NO,,,5. DOES NOT YIELD ANY RESULTS,,2. NO,4. DOES NOT YIELD ANY RESULTS,,3. MERCHANTS,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,1,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,73,0,23,50,0,,0,0,,5. OTHER (SPECIFY),,There is no Difference,1. YES,26,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0.015,2. KILO GRAM 
07021008880170308901,070210088801703089,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,89,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,4. IGNORANCE,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,106,0,34,71,0,,0,0,,5. OTHER (SPECIFY),,There is no Difference,1. YES,21,1. TERRACING,,,,0,,0,,0.03,2. KILO GRAM 
07021008880170309901,070210088801703099,070210088801703,1. RURAL,6652.523050458717,7. SNNP,02,10,8,88,017,03,99,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,1. YES,,,1. GOVERNMENT ORGANIZATION,3. MERCHANTS,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,48,0,17,31,0,,17,31,,,,,1. YES,22,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0.25,2. KILO GRAM 
07030208880070100601,070302088800701006,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,6,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,23,0,2,0,21,,2,,0,5. OTHER (SPECIFY),,There is no Difference,1. YES,44,1. TERRACING,2. TREE PLANTING,,,0.1,1. GRAM,0,,0.5,2. KILO GRAM 
07030208880070101601,070302088800701016,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,16,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,12,0,0,0,12,,,,12,,,,1. YES,26,1. TERRACING,,,,0.5,1. GRAM,0,,0,
07030208880070102601,070302088800701026,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,26,1,1. crop production only,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,150,0,75,75,0,,75,75,,,,,1. YES,35,1. TERRACING,4. PREPARING WATER HARVESTING  PITS,7. PREPARING HOLES FOR TREE PLANTATION,,0,,0,,0.4,1. GRAM
07030208880070103601,070302088800701036,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,36,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,2. PRIVATE ORGANIZATION,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,150,0,50,100,0,,50,100,,,,,1. YES,5,2. TREE PLANTING,4. PREPARING WATER HARVESTING  PITS,,,0,,0,,250,1. GRAM
07030208880070104601,070302088800701046,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,46,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,4. COOPERATIVE,,,0,1. BY RENTING OX,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,26,0,13,1,12,,13,1,12,,,,1. YES,30,1. TERRACING,4. PREPARING WATER HARVESTING  PITS,,,0,,0,,0,
07030208880070105601,070302088800701056,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,56,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,4. COOPERATIVE,,,,1. YES,,,4. COOPERATIVE,,,0,6. USING BORROWED OXEN,,1,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,33,0,0,0,33,,,,33,,,,1. YES,30,1. TERRACING,4. PREPARING WATER HARVESTING  PITS,,,0.2,1. GRAM,0,,0.2,1. GRAM
07030208880070106601,070302088800701066,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,66,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,2. UNABLE TO PAY THE LOAN,,1. YES,,,3. MERCHANTS,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,7,0,4,3,0,,4,3,,,,,1. YES,30,1. TERRACING,4. PREPARING WATER HARVESTING  PITS,,,0,,0,,0.5,1. GRAM
07030208880070107601,070302088800701076,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,76,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,2. NO,3. IGNORANCE,,1. GOVERNMENT ORGANIZATION,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,12,0,5,7,0,,5,7,,,,,2. NO,,,,,,100,1. GRAM,0,,0,
07030208880070108601,070302088800701086,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,86,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,1. BY RENTING OX,,0,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,3,0,1,2,0,,1,2,,,,,1. YES,30,1. TERRACING,4. PREPARING WATER HARVESTING  PITS,,,0,,0,,0,
07030208880070109601,070302088800701096,070302088800701,1. RURAL,7370.776225961538,7. SNNP,03,02,8,88,007,01,96,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,2. UNABLE TO PAY THE LOAN,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,1,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,12,0,4,2,6,,4,2,6,,,,1. YES,30,1. TERRACING,4. PREPARING WATER HARVESTING  PITS,,,0,,0,,0,
07030508880110101101,070305088801101011,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,11,1,3. Both livestock and crop production,1. YES,1. YES,,,2. NO,1. IGNORANCE,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,25000,0,0,2500,0,,,2500,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0,
07030508880110102301,070305088801101023,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,23,1,3. Both livestock and crop production,1. YES,2. NO,3. LACK OF MONEY,,2. NO,1. IGNORANCE,,2. NO,,,2. UNABLE TO PAY THE LOAN,,1. YES,,,6. NEVER USED FERTILIZER,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,1,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,10,1. TERRACING,2. TREE PLANTING,,,0,,0,,0,
07030508880110103501,070305088801101035,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,35,1,3. Both livestock and crop production,1. YES,2. NO,3. LACK OF MONEY,,2. NO,1. IGNORANCE,,1. YES,1. GOVERNMENT,,,,1. YES,,,6. NEVER USED FERTILIZER,,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,1,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,20,1. TERRACING,2. TREE PLANTING,,,0,,0,,0,
07030508880110104701,070305088801101047,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,47,1,3. Both livestock and crop production,1. YES,2. NO,3. LACK OF MONEY,,2. NO,1. IGNORANCE,,1. YES,1. GOVERNMENT,,,,1. YES,,,6. NEVER USED FERTILIZER,,,2,,,1,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,25,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07030508880110105901,070305088801101059,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,59,1,3. Both livestock and crop production,1. YES,2. NO,3. LACK OF MONEY,,2. NO,4. NON-AVAILABILITY OF PROGRAM,,2. NO,,,2. UNABLE TO PAY THE LOAN,,2. NO,3. IGNORANCE,,1. GOVERNMENT ORGANIZATION,,,0,6. USING BORROWED OXEN,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,20,1. TERRACING,2. TREE PLANTING,,,0,,0,,0,
07030508880110107101,070305088801101071,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,71,1,1. crop production only,1. YES,2. NO,3. LACK OF MONEY,,2. NO,1. IGNORANCE,,1. YES,1. GOVERNMENT,,,,2. NO,3. IGNORANCE,,1. GOVERNMENT ORGANIZATION,6. NEVER USED FERTILIZER,,1,2. BY PAIRING MINE W/SOMEONE'S OX,,0,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,2. NO,,,,,,0,,0,,0,
07030508880110108301,070305088801101083,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,83,1,1. crop production only,1. YES,1. YES,,,2. NO,1. IGNORANCE,,1. YES,1. GOVERNMENT,,,,1. YES,,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,4060,0,0,4060,0,,,4060,,,,,1. YES,20,1. TERRACING,5. ROAD CONSTRUCTION,,,0,,0,,0,
07030508880110109501,070305088801101095,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,95,1,3. Both livestock and crop production,1. YES,2. NO,3. LACK OF MONEY,,2. NO,1. IGNORANCE,,1. YES,1. GOVERNMENT,,,,2. NO,2. INADEQUATE SERVICE PROVIDED,,6. NEVER USED FERTILIZER,,,2,,,2,1. Traditional plough (Maresha),,2. Use livestock to thresh the crop,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,20,1. TERRACING,2. TREE PLANTING,,,0,,0,,0,
07030508880110110701,070305088801101107,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,107,1,3. Both livestock and crop production,1. YES,1. YES,,,2. NO,1. IGNORANCE,,2. NO,,,6. OTHERS(SPECIFY),I don't Need credit / I have adequate money,2. NO,3. IGNORANCE,,1. GOVERNMENT ORGANIZATION,,,2,,,2,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,25,0,,,25,,,,,1. YES,22,1. TERRACING,2. TREE PLANTING,,,0,,0,,0,
07030508880110111901,070305088801101119,070305088801101,1. RURAL,7081.527563559323,7. SNNP,03,05,8,88,011,01,119,1,3. Both livestock and crop production,1. YES,1. YES,,,2. NO,3. SKEPTICAL OF THE OUTCOME,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,6. USING BORROWED OXEN,,0,1. Traditional plough (Maresha),,1. By beating with stick/ separate with hand,,2. NO,,,50,0,0,50,0,,,50,,,,,1. YES,22,1. TERRACING,2. TREE PLANTING,,,0,,0,,0,
07040308880240700901,070403088802407009,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,9,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,25,25,0,0,0,25,,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240702101,070403088802407021,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,21,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,1,5. DIGGING,,1,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,1. YES,1. á‰ á‰£áˆˆá‹­á‹žá‰³á‹‰ áˆµáˆ­ á‹¨áŠá‰ áˆ¨ áŒáŒ¦áˆ½/áŒ á áˆ˜áˆ¬á‰µ/á‹°áŠ•,,70,50,20,0,0,50,20,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240703301,070403088802407033,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,33,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,2. UNABLE TO PAY THE LOAN,,1. YES,,,2. PRIVATE ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,20,10,10,0,0,10,10,,,,,,1. YES,20,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240704501,070403088802407045,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,45,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,6. OTHERS(SPECIFY),Due to government bureaucracy,1. YES,,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,17,11,6,0,0,11,6,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240705701,070403088802407057,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,57,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,6. OTHERS(SPECIFY),I don't have adequate farm land,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,2,1,1,0,0,1,1,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240706901,070403088802407069,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,69,1,1. crop production only,1. YES,2. NO,7. OTHERS(SPECIFY),The Land is Fertile/ The land doesn't require fertilizer,2. NO,3. SKEPTICAL OF THE OUTCOME,,2. NO,,,5. DOES NOT YIELD ANY RESULTS,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240708101,070403088802407081,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,81,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,5,5,0,0,0,5,,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240709301,070403088802407093,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,93,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,25,25,0,0,0,25,,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240710501,070403088802407105,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,105,1,1. crop production only,1. YES,1. YES,,,1. YES,,,1. YES,1. GOVERNMENT,,,,1. YES,,,1. GOVERNMENT ORGANIZATION,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,70,50,20,0,0,50,20,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040308880240711701,070403088802407117,070403088802407,1. RURAL,6708.639571428571,7. SNNP,04,03,8,88,024,07,117,1,3. Both livestock and crop production,1. YES,2. NO,6. SKEPTICAL OF THE OUTCOME,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,1. YES,,,6. NEVER USED FERTILIZER,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,0,0,0,0,0,,,,,,,,1. YES,30,1. TERRACING,5. ROAD CONSTRUCTION,10. BRIDGE CONSTRUCTION,,0,,0,,0,
07040708880120701101,070407088801207011,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,11,1,3. Both livestock and crop production,2. NO,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,4,2,2,0,0,2,2,,,,,,2. NO,,,,,,0,,0,,0,
07040708880120702501,070407088801207025,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,25,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,12,8,4,0,0,8,4,,,,,,1. YES,15,1. TERRACING,,,,0,,0,,0,
07040708880120703901,070407088801207039,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,39,1,3. Both livestock and crop production,1. YES,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,40,23,17,0,0,23,17,,,,,,1. YES,15,1. TERRACING,,,,0,,0,,0,
07040708880120705301,070407088801207053,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,53,1,3. Both livestock and crop production,2. NO,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,12,7,5,0,0,7,5,,,,,,1. YES,15,1. TERRACING,,,,0,,0,,0,
07040708880120706701,070407088801207067,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,67,1,3. Both livestock and crop production,2. NO,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,11,6,5,0,0,6,5,,,,,,1. YES,15,1. TERRACING,,,,0,,0,,0,
07040708880120708101,070407088801207081,070407088801207,1. RURAL,6954.930886524823,7. SNNP,04,07,8,88,012,07,81,1,3. Both livestock and crop production,2. NO,1. YES,,,1. YES,,,2. NO,,,3. INADEQUATE SERVICE PROVIDED,,2. NO,2. INADEQUATE SERVICE PROVIDED,,3. MERCHANTS,,,0,5. DIGGING,,0,6. Four-wheel Tractor with ploughs,,1. By beating with stick/ separate with hand,,2. NO,,,10,6,4,0,0,6,4,,,,,,1. YES,15,1. TERRACING,,,,0,,0,,0,
07040708880120708501,070407088801207085,070407088801207,1. RURAL,489.783865248227,7. SNNP,04,07,8,88,012,07,85,1,4. none ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
