holder_id,household_id,harvestedcrop_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s11q00a,s11q01,s11q02a1,s11q02a2,s11q02b1,s11q02b2,s11q03a1,s11q03a2,s11q03a2_os,s11q04,s11q07,s11q08_1,s11q08_2,s11q09_1,s11q09_2,s11q10,s11q10_os,s11q11a,s11q11b,s11q11b_os,s11q12,s11q13_1,s11q13_2,s11q14a,s11q14b,s11q15,s11q16,s11q16_os,s11q17,s11q18a1,s11q18a2,s11q18a2_os,s11q19a1,s11q19a2,s11q19a2_os,s11q20a1,s11q20a2,s11q20a2_os,s11q21a1,s11q21a2,s11q21a2_os,s11q21a3,s11q22_1,s11q22_2,s11q22_os,s11q23,s11q24,s11q24_os,s11q25,s11q25a,s11q25a_os,s11q26_1,s11q26_2,s11q26_os,s11q27a,s11q27b,s11q27c,s11q27d,s11q27e
04200708880190209701,042007088801902097,3,042007088801902,1. RURAL,12406.30841121495,4. OROMIA,20,07,8,88,019,02,97,1,3. Both livestock and crop production,cati,71. CHAT,2. 2011,3. November,2. 2011,3. November,15,193. Zorba/Akara   Large,,,1. YES,1,,1,,4. LOCAL MARKET,,12,193. Zorba/Akara   Large,,180,1,,4. December,2011,1,1. On Foot,,40,4,193. Zorba/Akara   Large,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
04200708880190209701,042007088801902097,4,042007088801902,1. RURAL,12406.30841121495,4. OROMIA,20,07,8,88,019,02,97,1,3. Both livestock and crop production,teff,7. TEFF,,,,,200,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,120,1. Kilogram,,0,,,80,1. Kilogram,,0,,,,,,,2. NO,,,,,,,,,,,,,
04200708880190209701,042007088801902097,5,042007088801902,1. RURAL,12406.30841121495,4. OROMIA,20,07,8,88,019,02,97,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,500,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,380,1. Kilogram,,0,,,120,1. Kilogram,,0,,,,,,,2. NO,,,,,,,,,,,,,
04200708880190209701,042007088801902097,6,042007088801902,1. RURAL,12406.30841121495,4. OROMIA,20,07,8,88,019,02,97,1,3. Both livestock and crop production,maiz,2. MAIZE,,,,,400,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,310,1. Kilogram,,0,,,90,1. Kilogram,,0,,,,,,,2. NO,,,,,,,,,,,,,
05010308880110301001,050103088801103010,1,050103088801103,1. RURAL,1858.280555555556,5. SOMALI,01,03,8,88,011,03,10,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,1,121. Madaberia/Nuse/Shera/Cheret Small,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
05010308880110302001,050103088801103020,1,050103088801103,1. RURAL,1858.280555555556,5. SOMALI,01,03,8,88,011,03,20,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,0,,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
05010308880110303001,050103088801103030,1,050103088801103,1. RURAL,1858.280555555556,5. SOMALI,01,03,8,88,011,03,30,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,0,,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
05010308880110304001,050103088801103040,1,050103088801103,1. RURAL,1858.280555555556,5. SOMALI,01,03,8,88,011,03,40,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,0,,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
05010308880110306001,050103088801103060,1,050103088801103,1. RURAL,1858.280555555556,5. SOMALI,01,03,8,88,011,03,60,1,3. Both livestock and crop production,Mashila,6. SORGHUM,,,,,0,,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
05090208880120204001,050902088801202040,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,40,1,3. Both livestock and crop production,lommi,44. LEMONS,2. 2011,3. November,2. 2011,4. December,120,1. Kilogram,,40,1. YES,1,2,1,,4. LOCAL MARKET,,100,1. Kilogram,,500,1,2,4. December,2011,1,3. Drapht Animals,,50,10,1. Kilogram,,0,,,10,1. Kilogram,,0,,,,,,,2. NO,,,,,,,,,,,,,
05090208880120209701,050902088801202097,1,050902088801202,1. RURAL,1829.691623931624,5. SOMALI,09,02,8,88,012,02,97,1,3. Both livestock and crop production,lommi,44. LEMONS,2. 2011,3. November,2. 2011,4. December,130,1. Kilogram,,44,1. YES,1,2,1,,4. LOCAL MARKET,,110,1. Kilogram,,600,1,2,4. December,2011,1,3. Drapht Animals,,40,10,1. Kilogram,,0,,,10,1. Kilogram,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040301701,060101088800403017,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,17,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,180,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,170,1. Kilogram,,0,,,10,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,10,1. Kilogram,,2. SMOKING,,,0,90,0,10,100
06010108880040301701,060101088800403017,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,17,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,3.5,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,300,1. Kilogram,,0,,,2,8. Jog,,2,151. Sahin Small,,,3. RODENTS/PESTS,,,1. YES,3. Bags in House,,350,1. Kilogram,,4. DID NOTHING,,,0,90,0,10,100
06010108880040301701,060101088800403017,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,17,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,7. March,1. 2010,9. May,8,3. Quintal,,3,2. NO,,,,,,,,,,,,,,,,,,,1,3. Quintal,,0,,,2,91. Kerchat/Kemba Small,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040301701,060101088800403017,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,17,1,3. Both livestock and crop production,lomi,44. LEMONS,2. 2011,12. August,2. 2011,2. October,1,82. Joniya/Kasha Medium,,2,2. NO,,,,,,,,,,,,,,,,,,,1,81. Joniya/Kasha Small,,0,,,1,92. Kerchat/Kemba Medium,,1,91. Kerchat/Kemba Small,,,1. ROTTING,,,2. NO,,,,,,,,,,,,,
06010108880040303701,060101088800403037,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,37,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,25,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,25,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040303701,060101088800403037,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,37,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,5,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,2,3. Quintal,,0,,,15,1. Kilogram,,25,1. Kilogram,,,3. RODENTS/PESTS,,,1. YES,1. Unprotected Pile,,3,3. Quintal,,5. ELEVATION,,,0,95,0,5,100
06010108880040303701,060101088800403037,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,37,1,3. Both livestock and crop production,selit,27. SESAME,,,,,25,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,25,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040303701,060101088800403037,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,37,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,7. March,1. 2010,8. April,2,152. Sahin Medium,,30,2. NO,,,,,,,,,,,,,,,,,,,30,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040303701,060101088800403037,5,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,37,1,3. Both livestock and crop production,kenkes,123. OTHER VEGETABLE,,,,,10,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,10,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040305701,060101088800403057,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,57,1,1. Crop production only,bekolo,2. MAIZE,,,,,3,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,3.9,3. Quintal,,0,,,5,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,1,3. Quintal,,5. ELEVATION,,,0,90,0,10,100
06010108880040305701,060101088800403057,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,57,1,1. Crop production only,selit,27. SESAME,,,,,12,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,11,1. Kilogram,,0,,,1,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,1,1. Kilogram,,2. SMOKING,,,0,0,0,100,100
06010108880040305701,060101088800403057,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,57,1,1. Crop production only,kenkes,123. OTHER VEGETABLE,,,,,3,111. Kunna/Mishe/Kefer/Enkib Small,,,2. NO,,,,,,,,,,,,,,,,,,,2,111. Kunna/Mishe/Kefer/Enkib Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040305701,060101088800403057,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,57,1,1. Crop production only,mashila,6. SORGHUM,,,,,20,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,10,900. Other (Specify),kela (1 kela=12 kg),0,,,10,1. Kilogram,,3,113. Kunna/Mishe/Kefer/Enkib Large,,,3. RODENTS/PESTS,,,1. YES,1. Unprotected Pile,,1,3. Quintal,,2. SMOKING,,,0,90,0,10,100
06010108880040307701,060101088800403077,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,77,1,3. Both livestock and crop production,duba,61. PUMPKINS,,,,,10,900. Other (Specify),Piece/number,,2. NO,,,,,,,,,,,,,,,,,,,10,900. Other (Specify),Piece/number,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040307701,060101088800403077,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,77,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,5,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,5,900. Other (Specify),kela (1 kela=12 kg),0,,,5,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,5,1. Kilogram,,4. DID NOTHING,,,0,0,0,100,100
06010108880040307701,060101088800403077,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,77,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,3.5,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,60,1. Kilogram,,0,,,10,1. Kilogram,,0,,,,,,,1. YES,1. Unprotected Pile,,3,3. Quintal,,4. DID NOTHING,5. ELEVATION,,0,90,0,10,100
06010108880040307701,060101088800403077,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,77,1,3. Both livestock and crop production,selit,27. SESAME,,,,,25,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,15,1. Kilogram,,0,,,5,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,10,1. Kilogram,,4. DID NOTHING,,,0,50,0,50,100
06010108880040307701,060101088800403077,5,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,77,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,8. April,1. 2010,8. April,10,152. Sahin Medium,,1,2. NO,,,,,,,,,,,,,,,,,,,10,152. Sahin Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040309701,060101088800403097,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,2,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,190,1. Kilogram,,0,,,10,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,10,1. Kilogram,,2. SMOKING,,,0,0,0,100,100
06010108880040309701,060101088800403097,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,duba,61. PUMPKINS,,,,,5,900. Other (Specify),Piece/number,,2. NO,,,,,,,,,,,,,,,,,,,5,900. Other (Specify),Piece/number,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040309701,060101088800403097,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,selit,27. SESAME,,,,,75,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,50,1. Kilogram,,0,,,5,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,25,1. Kilogram,,4. DID NOTHING,,,0,75,0,25,100
06010108880040309701,060101088800403097,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,5,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,1,3. Quintal,,0,,,15,1. Kilogram,,0,,,,,,,1. YES,3. Bags in House,,3.75,3. Quintal,,2. SMOKING,,,0,90,0,10,100
06010108880040309701,060101088800403097,5,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,lomi,44. LEMONS,2. 2011,1. September,2. 2011,3. November,40,1. Kilogram,,1,1. YES,1,2,1,2,4. LOCAL MARKET,,20,1. Kilogram,,250,1,2,2. October,2011,2,1. On Foot,,0,20,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040309701,060101088800403097,6,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,97,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,8. April,1. 2010,10. June,150,1. Kilogram,,1,2. NO,,,,,,,,,,,,,,,,,,,150,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040311701,060101088800403117,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,selit,27. SESAME,,,,,12,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,12,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040311701,060101088800403117,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,20,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,20,900. Other (Specify),kela (1 kela=12 kg),0,,,0,,,10,152. Sahin Medium,,,1. ROTTING,2. INSECTS,,2. NO,,,,,,,,,,,,,
06010108880040311701,060101088800403117,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,40,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,2,900. Other (Specify),kela (1 kela=12 kg),0,,,2,900. Other (Specify),Kela,0,,,,,,,1. YES,8. Other Specify,kela,16,900. Other (Specify),kela,5. ELEVATION,,,0,95,0,5,100
06010108880040311701,060101088800403117,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,7. March,1. 2010,9. May,4,93. Kerchat/Kemba Large,,1,2. NO,,,,,,,,,,,,,,,,,,,4,93. Kerchat/Kemba Large,,0,,,10,1. Kilogram,,5,1. Kilogram,,,1. ROTTING,,,2. NO,,,,,,,,,,,,,
06010108880040311701,060101088800403117,5,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,117,1,3. Both livestock and crop production,lomi,44. LEMONS,2. 2011,1. September,2. 2011,2. October,50,1. Kilogram,,1,2. NO,,,,,,,,,,,,,,,,,,,50,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040313701,060101088800403137,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,137,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,19,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,17,900. Other (Specify),kela (1 kela=12 kg),0,,,10,1. Kilogram,,0,,,,,,,1. YES,1. Unprotected Pile,,5,900. Other (Specify),kela (1kela=12kg),5. ELEVATION,,,0,90,0,10,100
06010108880040313701,060101088800403137,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,137,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,25,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,5,900. Other (Specify),kela (1 kela=12 kg),0,,,10,1. Kilogram,,0,,,,,,,1. YES,1. Unprotected Pile,,20,900. Other (Specify),kela,5. ELEVATION,,,0,95,0,5,100
06010108880040313701,060101088800403137,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,137,1,3. Both livestock and crop production,kenkes,123. OTHER VEGETABLE,,,,,20,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,10,1. Kilogram,,0,,,0,,,0,,,,,,,1. YES,2. Heaped in House,,10,1. Kilogram,,4. DID NOTHING,,,0,100,0,0,100
06010108880040313701,060101088800403137,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,137,1,3. Both livestock and crop production,zeyitun,65. GUAVA,2. 2011,1. September,2. 2011,2. October,6,131. Medeb Small,,1,2. NO,,,,,,,,,,,,,,,,,,,6,131. Medeb Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040315701,060101088800403157,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,7. March,1. 2010,11. July,5,93. Kerchat/Kemba Large,,1,2. NO,,,,,,,,,,,,,,,,,,,5,93. Kerchat/Kemba Large,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040315701,060101088800403157,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,2,82. Joniya/Kasha Medium,,,2. NO,,,,,,,,,,,,,,,,,,,1.85,82. Joniya/Kasha Medium,,0,,,2,1. Kilogram,,0,,,,,,,1. YES,5. Gotera,,1,122. Madaberia/Nuse/Shera/Cheret Medium,,4. DID NOTHING,,,0,90,0,10,100
06010108880040315701,060101088800403157,3,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,zeytun,65. GUAVA,2. 2011,1. September,2. 2011,1. September,1,81. Joniya/Kasha Small,,3,2. NO,,,,,,,,,,,,,,,,,,,1,81. Joniya/Kasha Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040315701,060101088800403157,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,80,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,10,900. Other (Specify),kela (1 kela=12 kg),0,,,10,1. Kilogram,,0,,,,,,,1. YES,5. Gotera,,70,900. Other (Specify),kela,4. DID NOTHING,5. ELEVATION,,0,90,0,10,100
06010108880040315701,060101088800403157,5,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,157,1,3. Both livestock and crop production,kenkes,123. OTHER VEGETABLE,,,,,2,91. Kerchat/Kemba Small,,,2. NO,,,,,,,,,,,,,,,,,,,1,91. Kerchat/Kemba Small,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040317701,060101088800403177,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,bekolo,2. MAIZE,,,,,32,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,30,900. Other (Specify),kela (1 kela=12 kg),0,,,2,900. Other (Specify),Keka,0,,,,,,,1. YES,3. Bags in House,,2,900. Other (Specify),kela,2. SMOKING,,,0,0,0,100,100
06010108880040317701,060101088800403177,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,mashila,6. SORGHUM,,,,,40,900. Other (Specify),kela (1 kela=12 kg),,2. NO,,,,,,,,,,,,,,,,,,,10,900. Other (Specify),kela (1 kela=12 kg),0,,,1,900. Other (Specify),Kela,0,,,,,,,1. YES,1. Unprotected Pile,,37,900. Other (Specify),kela,5. ELEVATION,,,0,90,0,10,100
06010108880040317701,060101088800403177,4,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,7. March,1. 2010,8. April,10,92. Kerchat/Kemba Medium,,5,1. YES,1,,2,,4. LOCAL MARKET,,5,93. Kerchat/Kemba Large,,1500,1,2,7. March,2010,5,1. On Foot,,0,5,92. Kerchat/Kemba Medium,,0,,,2,132. Medeb Medium,,2,133. Medeb Large,,,1. ROTTING,2. INSECTS,,2. NO,,,,,,,,,,,,,
06010108880040317701,060101088800403177,5,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,zeyitun,65. GUAVA,2. 2011,1. September,2. 2011,2. October,6,91. Kerchat/Kemba Small,,50,2. NO,,,,,,,,,,,,,,,,,,,50,1. Kilogram,,0,,,2,1. Kilogram,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040317701,060101088800403177,6,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,abokado,84. AVOCADOS,1. 2010,8. April,1. 2010,8. April,15,1. Kilogram,,1,2. NO,,,,,,,,,,,,,,,,,,,15,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040317701,060101088800403177,8,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,177,1,3. Both livestock and crop production,lomi,44. LEMONS,2. 2011,2. October,2. 2011,2. October,25,1. Kilogram,,1,2. NO,,,,,,,,,,,,,,,,,,,25,1. Kilogram,,0,,,10,1. Kilogram,,5,1. Kilogram,,,1. ROTTING,,,2. NO,,,,,,,,,,,,,
06010108880040319701,060101088800403197,1,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,197,1,1. Crop production only,bekolo,2. MAIZE,,,,,50,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,50,1. Kilogram,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010108880040319701,060101088800403197,2,060101088800403,1. RURAL,1031.427067669173,6. BENISHANGUL GUMUZ,01,01,8,88,004,03,197,1,1. Crop production only,mashila,6. SORGHUM,,,,,200,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,100,1. Kilogram,,0,,,5,1. Kilogram,,0,,,,,,,1. YES,2. Heaped in House,,100,1. Kilogram,,4. DID NOTHING,,,0,90,0,10,100
06010308880180200501,060103088801802005,1,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,bokolo,2. MAIZE,,,,,1,3. Quintal,,,2. NO,,,,,,,,,,,,,,,,,,,50,1. Kilogram,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,50,1. Kilogram,,5. ELEVATION,,,0,95,0,5,100
06010308880180200501,060103088801802005,2,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,mango,46. MANGOS,1. 2010,7. March,2. 2011,5. January,15,92. Kerchat/Kemba Medium,,5,1. YES,1,,1,,4. LOCAL MARKET,,13,92. Kerchat/Kemba Medium,,2400,1,,7. March,2010,1,1. On Foot,,0,2,92. Kerchat/Kemba Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010308880180200501,060103088801802005,3,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,papay,48. PAPAYA,1. 2010,7. March,2. 2011,5. January,1,92. Kerchat/Kemba Medium,,4,1. YES,1,,1,,4. LOCAL MARKET,,0.5,92. Kerchat/Kemba Medium,,50,1,,5. January,2010,1,1. On Foot,,0,0.5,92. Kerchat/Kemba Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010308880180200501,060103088801802005,4,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,key bolaki,19. RED KIDENY BEANS,,,,,15,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,5,1. Kilogram,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,10,1. Kilogram,,5. ELEVATION,,,0,95,0,5,100
06010308880180200501,060103088801802005,5,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,siquardench,62. SWEET POTATO,,,,,3,92. Kerchat/Kemba Medium,,,2. NO,,,,,,,,,,,,,,,,,,,3,92. Kerchat/Kemba Medium,,0,,,0,,,0,,,,,,,2. NO,,,,,,,,,,,,,
06010308880180200501,060103088801802005,6,060103088801802,1. RURAL,793.307485380117,6. BENISHANGUL GUMUZ,01,03,8,88,018,02,5,1,3. Both livestock and crop production,nug,25. NUEG,,,,,10,1. Kilogram,,,2. NO,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,,1. YES,3. Bags in House,,10,1. Kilogram,,5. ELEVATION,,,75,0,0,25,100
